name1,name2,C.ij.bray,E.ij.bray,ST.ij.bray,NST.ij.bray,MST.ij.bray
ZH13_FDSW220008796-2r,BH15_FDSW220017135-1r,0.05309161,0.224746552,0.818720645,0.599090336,0.193405401
ZH15_FDSW220008798-2r,BH15_FDSW220017135-1r,0.05472334,0.227082737,0.817662485,0.595870826,0.197043697
CXD_1412_FDSW210423229-1r,BH15_FDSW220017135-1r,0.06083033,0.30544801,0.739538352,0.358173799,0.147279931
CXD_1414_FDSW210423231-1r,BH15_FDSW220017135-1r,0.06847494,0.318980086,0.731080615,0.332440664,0.156939895
CXD_1604_FDSW210423236-1r,BH15_FDSW220017135-1r,0.04736694,0.218020989,0.820860669,0.605601478,0.178339059
CXD_1609_FDSW210423241-1r,BH15_FDSW220017135-1r,0.05095634,0.245087185,0.795445823,0.528275395,0.165381996
CXD_1610_FDSW210423242-1r,BH15_FDSW220017135-1r,0.0557967,0.281545757,0.76091054,0.423199874,0.150797148
CXD_1611_FDSW210423243-1r,BH15_FDSW220017135-1r,0.06108854,0.305382979,0.739810995,0.359003331,0.147991135
CXD_1612_FDSW210423244-1r,BH15_FDSW220017135-1r,0.06176138,0.310731646,0.734640782,0.343272671,0.146018048
CXD_1613_FDSW210423245-1r,BH15_FDSW220017135-1r,0.06233232,0.310521364,0.735312361,0.345315988,0.147602486
DD3_FDSW220008390-2r,DD1_FDSW220008388-1r,0.81330865,0.400516839,0.492453681,-0.393595072,0.153360175
DD5_FDSW220008392-2r,DD1_FDSW220008388-1r,0.77809976,0.391143853,0.502691137,-0.362447044,0.183207945
DD7_FDSW220008394-1r,DD1_FDSW220008388-1r,0.75720451,0.400389989,0.528773909,-0.283088755,0.21411237
DD9_FDSW220008396-1r,DD1_FDSW220008388-1r,0.81708765,0.411423881,0.503524782,-0.359910632,0.156480866
DD11_FDSW220008398-1r,DD1_FDSW220008388-1r,0.81520194,0.406516408,0.498669579,-0.374682856,0.15527501
DD13_FDSW220008400-2r,DD1_FDSW220008388-1r,0.89503213,0.411709266,0.459993839,-0.492355949,0.082076039
DD15_FDSW220008402-2r,DD1_FDSW220008388-1r,0.74154621,0.400492944,0.540078202,-0.248694814,0.232833387
DY2_FDME210438600-1b,DD1_FDSW220008388-1r,0.00516371,0.427155299,0.575818059,-0.139954311,0.006960835
DY3_FDME210438601-1r,DD1_FDSW220008388-1r,0.05350825,0.336305638,0.701215158,0.241573348,0.11156755
DY6_FDME210438604-1r,DD1_FDSW220008388-1r,0.00317977,0.424937043,0.576897358,-0.136670482,0.004316877
DY7_FDME210438605-1r,DD1_FDSW220008388-1r,0.00060692,0.419048571,0.581304234,-0.123262316,0.00084192
DY10_FDME210438608-1r,DD1_FDSW220008388-1r,0.00504608,0.43616644,0.566693139,-0.167717388,0.006556164
DY11_FDME210438609-1r,DD1_FDSW220008388-1r,0.00041989,0.387168212,0.613089218,-0.026554733,0.000664905
DY13_FDME210438611-1b,DD1_FDSW220008388-1r,7.17E-05,0.394498905,0.605544488,-0.049509994,0.000109996
DY15_FDME210438613-1r,DD1_FDSW220008388-1r,7.17E-05,0.412582738,0.587459407,-0.104534861,0.000102148
LYG1_FDME210455382-1r,DD1_FDSW220008388-1r,0.35045791,0.324713655,0.926541093,0.927140055,0.891218137
LYG3_FDME210455384-1r,DD1_FDSW220008388-1r,0.37429442,0.38906954,0.976386466,1.078797378,0.939307677
LYG5_FDME210455386-1r,DD1_FDSW220008388-1r,0.38777575,0.37233844,0.96019011,1.029519062,0.936574274
LYG6_FDME210455387-1r,DD1_FDSW220008388-1r,0.47922625,0.377252471,0.787211616,0.503222362,0.658307141
LYG7_FDME210455388-1r,DD1_FDSW220008388-1r,0.52272321,0.375454683,0.718266714,0.293453658,0.54889857
LYG11_FDME210455392-2r,DD1_FDSW220008388-1r,0.3548223,0.375747287,0.967567094,1.051963949,0.913684259
LYG13_FDME210455394-1a,DD1_FDSW220008388-1r,0.35752962,0.280706058,0.785126719,0.496878947,0.701271945
LYG15_FDME210455396-1a,DD1_FDSW220008388-1r,0.22790748,0.149209896,0.654695038,0.100033291,0.594136132
NB1_FDME210455352-1r,DD1_FDSW220008388-1r,0.15765892,0.399080015,0.713392709,0.278624224,0.281830008
NB2_FDME210455353-1r,DD1_FDSW220008388-1r,0.1207752,0.262791589,0.838475451,0.659195434,0.385351147
NB4_FDME210455355-1r,DD1_FDSW220008388-1r,0.15002989,0.411567985,0.692297304,0.21444028,0.252364839
NB6_FDME210455357-1r,DD1_FDSW220008388-1r,0.15113052,0.415082161,0.689055093,0.204575675,0.250883474
NB7_FDME210455358-1r,DD1_FDSW220008388-1r,0.1582085,0.406209837,0.705388642,0.254271405,0.274731109
NB11_FDME210455362-1b,DD1_FDSW220008388-1r,0.13722928,0.415776698,0.677147808,0.168347094,0.223496185
NB12_FDME210455363-1r,DD1_FDSW220008388-1r,0.13346027,0.396927968,0.695954278,0.225566827,0.234002775
NB15_FDME210455366-1r,DD1_FDSW220008388-1r,0.12377633,0.361848444,0.728297555,0.323973049,0.249126395
SY1_FDME210455397-2a,DD1_FDSW220008388-1r,0.00272017,0.223094741,0.779024338,0.478312111,0.009498559
SY3_FDME210455399-2a,DD1_FDSW220008388-1r,0.00579818,0.291440046,0.712692272,0.276493106,0.014178965
SY7_FDME210455403-2a,DD1_FDSW220008388-1r,0.00450838,0.273721871,0.729567296,0.327836306,0.012016455
SY9_FDME210455405-2a,DD1_FDSW220008388-1r,0.00392764,0.295648108,0.707129241,0.259567276,0.009394104
SY11_FDME210455407-1r,DD1_FDSW220008388-1r,0.0017985,0.286462903,0.714822705,0.282975068,0.004487871
SY12_FDME210455408-1r,DD1_FDSW220008388-1r,0.00167468,0.299115518,0.702060208,0.24414446,0.003930676
SY13_FDME210455409-2a,DD1_FDSW220008388-1r,0.0061773,0.297421357,0.706945658,0.259008714,0.014682925
SY15_FDME210455411-2a,DD1_FDSW220008388-1r,0.00581678,0.311519889,0.692508279,0.215082184,0.012930694
ST1_FDME220007465-1r,DD1_FDSW220008388-1r,0.13079371,0.218756772,0.898800707,0.842738384,0.537388981
ST3_L1,DD1_FDSW220008388-1r,0.15418642,0.308037805,0.818102489,0.597209564,0.409496147
ST7_FDME220007471-1r,DD1_FDSW220008388-1r,0.10082091,0.255987704,0.827435051,0.625604402,0.325885789
ST9_L1,DD1_FDSW220008388-1r,0.14048322,0.278058099,0.839939274,0.663649199,0.424362297
ST10_L1,DD1_FDSW220008388-1r,0.06993576,0.208257232,0.851277507,0.698146403,0.285871174
ST12_L1,DD1_FDSW220008388-1r,0.04889659,0.20471501,0.836170895,0.652183694,0.199721092
ST13_L1,DD1_FDSW220008388-1r,0.09572423,0.262962545,0.815058281,0.587947391,0.296699389
ST15_L1,DD1_FDSW220008388-1r,0.09713603,0.250774101,0.829832538,0.632898889,0.321431273
WZ1_L1,DD1_FDSW220008388-1r,0.14309088,0.40315953,0.696503814,0.227238821,0.247205724
WZ3_L1,DD1_FDSW220008388-1r,0.13835955,0.402218659,0.693771215,0.218924736,0.23865097
WZ5_L1,DD1_FDSW220008388-1r,0.13839107,0.409445198,0.685409334,0.193483247,0.231666
WZ7_FDME210455463-1r,DD1_FDSW220008388-1r,0.14117774,0.400462325,0.698092846,0.232073539,0.246103476
WZ10_L1,DD1_FDSW220008388-1r,0.14508999,0.404675187,0.696359624,0.226800115,0.249668905
WZ11_L1,DD1_FDSW220008388-1r,0.13814458,0.40798556,0.686906906,0.198039693,0.232587805
WZ14_L1,DD1_FDSW220008388-1r,0.1349032,0.406832099,0.685666507,0.194265713,0.227363097
WZ15_FDME210455471-1r,DD1_FDSW220008388-1r,0.12434989,0.371017914,0.718302983,0.293564008,0.24074551
XM2_FDME220007436-1r,DD1_FDSW220008388-1r,0.17165717,0.265760733,0.886395392,0.804994523,0.572530498
XM4_FDME220007438-1r,DD1_FDSW220008388-1r,0.19711768,0.309870176,0.859565352,0.723362634,0.546795211
XM6_FDME220007440-1r,DD1_FDSW220008388-1r,0.20909329,0.317211197,0.863298786,0.734721814,0.569053
XM8_FDME220007442-1r,DD1_FDSW220008388-1r,0.19899581,0.350713691,0.810590403,0.574353622,0.459930986
XM10_FDME220007444-1r,DD1_FDSW220008388-1r,0.17934171,0.337945116,0.806736363,0.56262749,0.42812123
XM12_FDME220007446-1r,DD1_FDSW220008388-1r,0.19948078,0.318122977,0.851793444,0.699716168,0.534121811
XM14_FDME220007448-1r,DD1_FDSW220008388-1r,0.17553449,0.300215174,0.848773924,0.690529113,0.496274376
XM15_FDME220007449-1r,DD1_FDSW220008388-1r,0.19383209,0.289896595,0.880838094,0.788086133,0.588950307
YC1_FDME220007405-1r,DD1_FDSW220008388-1r,0.20991206,0.403668245,0.754766305,0.404505696,0.392487029
YC3_FDME220007407-1r,DD1_FDSW220008388-1r,0.20125482,0.389462272,0.764371096,0.433728806,0.394989139
YC5_FDME220007409-1r,DD1_FDSW220008388-1r,0.21846669,0.404691524,0.761718622,0.425658507,0.41120245
YC7_FDME220007411-1a,DD1_FDSW220008388-1r,0.19229545,0.397576666,0.745846157,0.377365647,0.360742555
YC9_FDME220007413-1r,DD1_FDSW220008388-1r,0.20694351,0.392669769,0.765809546,0.438105371,0.403594388
YC11_FDME220007415-1r,DD1_FDSW220008388-1r,0.20334787,0.417112178,0.731671705,0.334239089,0.356699926
YC13_FDME220007417-1r,DD1_FDSW220008388-1r,0.20782421,0.406405339,0.749321891,0.387940764,0.383182048
YC15_FDME220007419-1r,DD1_FDSW220008388-1r,0.19489483,0.393701506,0.753067446,0.399336821,0.372792457
ZH1_FDSW220008784-1r,DD1_FDSW220008388-1r,0.03033914,0.369729534,0.649990623,0.085719847,0.053336709
ZH3_FDSW220008786-1r,DD1_FDSW220008388-1r,0.05375099,0.411415985,0.622018104,0.0006119,0.081265897
ZH5_FDSW220008788-1r,DD1_FDSW220008388-1r,0.03197953,0.38701477,0.633235814,0.034742407,0.052325093
ZH7_FDSW220008790-1r,DD1_FDSW220008388-1r,0.054718,0.4102013,0.623939417,0.006457602,0.083229178
ZH9_FDSW220008792-2r,DD1_FDSW220008388-1r,0.05271863,0.405531957,0.62755171,0.017448205,0.081580911
ZH11_FDSW220008794-2r,DD1_FDSW220008388-1r,0.04733398,0.404014157,0.62559788,0.01150357,0.073294554
ZH13_FDSW220008796-2r,DD1_FDSW220008388-1r,0.04789371,0.401347212,0.628766761,0.021145064,0.075032221
ZH15_FDSW220008798-2r,DD1_FDSW220008388-1r,0.04980453,0.402032225,0.629310277,0.022798744,0.077960175
CXD_1412_FDSW210423229-1r,DD1_FDSW220008388-1r,0.43549423,0.381357491,0.875688963,0.772419616,0.799058365
CXD_1414_FDSW210423231-1r,DD1_FDSW220008388-1r,0.34355982,0.357592418,0.978623189,1.085602731,0.940220177
CXD_1604_FDSW210423236-1r,DD1_FDSW220008388-1r,0.23095991,0.420788758,0.75316131,0.399622409,0.413390484
CXD_1609_FDSW210423241-1r,DD1_FDSW220008388-1r,0.2620778,0.420915272,0.784750382,0.495733918,0.488615328
CXD_1610_FDSW210423242-1r,DD1_FDSW220008388-1r,0.3520278,0.381003508,0.955282482,1.014587333,0.882632268
CXD_1611_FDSW210423243-1r,DD1_FDSW220008388-1r,0.36241447,0.373919421,0.98195544,1.095741291,0.951742115
CXD_1612_FDSW210423244-1r,DD1_FDSW220008388-1r,0.3602828,0.367330825,0.988982593,1.117121795,0.970006853
CXD_1613_FDSW210423245-1r,DD1_FDSW220008388-1r,0.36277481,0.359858041,0.991959837,1.126180226,0.987440031
DD5_FDSW220008392-2r,DD3_FDSW220008390-2r,0.81132749,0.380969118,0.469562689,-0.463242192,0.143116561
DD7_FDSW220008394-1r,DD3_FDSW220008390-2r,0.80615811,0.404285668,0.501496744,-0.366081048,0.163184049
DD9_FDSW220008396-1r,DD3_FDSW220008390-2r,0.87625253,0.403607444,0.46060631,-0.490492474,0.095572731
DD11_FDSW220008398-1r,DD3_FDSW220008390-2r,0.86797437,0.398957257,0.459641749,-0.493427204,0.100965351
DD13_FDSW220008400-2r,DD3_FDSW220008390-2r,0.8413251,0.407157963,0.483948431,-0.419472768,0.129529393
DD15_FDSW220008402-2r,DD3_FDSW220008390-2r,0.82214356,0.391047781,0.475644157,-0.444738984,0.138921206
DY2_FDME210438600-1b,DD3_FDSW220008390-2r,0.00509858,0.419694123,0.583279775,-0.117251622,0.007085871
DY3_FDME210438601-1r,DD3_FDSW220008390-2r,0.0516349,0.324955033,0.711798617,0.273774112,0.113103804
DY6_FDME210438604-1r,DD3_FDSW220008390-2r,0.00321505,0.42797242,0.573872609,-0.14587345,0.004311094
DY7_FDME210438605-1r,DD3_FDSW220008390-2r,0.00059653,0.419023093,0.581323685,-0.123203137,0.000827585
DY10_FDME210438608-1r,DD3_FDSW220008390-2r,0.00480624,0.438951037,0.563758522,-0.176646123,0.006172804
DY11_FDME210438609-1r,DD3_FDSW220008390-2r,0.00047964,0.394598799,0.605691715,-0.049062048,0.000736226
DY13_FDME210438611-1b,DD3_FDSW220008390-2r,0.00013625,0.402960532,0.597120826,-0.075139454,0.0002019
DY15_FDME210438613-1r,DD3_FDSW220008390-2r,0.00013967,0.415988426,0.584093155,-0.11477687,0.000196112
LYG1_FDME210455382-1r,DD3_FDSW220008390-2r,0.39605552,0.314762109,0.794742387,0.526135151,0.700457876
LYG3_FDME210455384-1r,DD3_FDSW220008390-2r,0.42484847,0.378544626,0.891010919,0.81903752,0.824622835
LYG5_FDME210455386-1r,DD3_FDSW220008390-2r,0.42746249,0.361653839,0.846048128,0.682235725,0.758826978
LYG6_FDME210455387-1r,DD3_FDSW220008390-2r,0.50575197,0.366409615,0.724484801,0.312372533,0.565152493
LYG7_FDME210455388-1r,DD3_FDSW220008390-2r,0.52631381,0.364908149,0.693328091,0.217576507,0.517121958
LYG11_FDME210455392-2r,DD3_FDSW220008390-2r,0.39738008,0.37271185,0.937922831,0.961769627,0.901038831
LYG13_FDME210455394-1a,DD3_FDSW220008390-2r,0.35653548,0.271522263,0.761557484,0.425168236,0.672683867
LYG15_FDME210455396-1a,DD3_FDSW220008390-2r,0.21823926,0.149057366,0.682999776,0.186152035,0.627471688
NB1_FDME210455352-1r,DD3_FDSW220008390-2r,0.14367552,0.385449459,0.717660835,0.291610236,0.267506651
NB2_FDME210455353-1r,DD3_FDSW220008390-2r,0.10666812,0.252730699,0.836496847,0.653175421,0.353053849
NB4_FDME210455355-1r,DD3_FDSW220008390-2r,0.13315743,0.399915505,0.69226468,0.214341022,0.230499154
NB6_FDME210455357-1r,DD3_FDSW220008390-2r,0.13595751,0.404699037,0.688971862,0.204322439,0.231458171
NB7_FDME210455358-1r,DD3_FDSW220008390-2r,0.14243597,0.395062814,0.705413432,0.254346831,0.2543298
NB11_FDME210455362-1b,DD3_FDSW220008390-2r,0.12062199,0.404159223,0.677570704,0.169633779,0.2022221
NB12_FDME210455363-1r,DD3_FDSW220008390-2r,0.11719706,0.386584449,0.694849919,0.222206753,0.210650914
NB15_FDME210455366-1r,DD3_FDSW220008390-2r,0.10579577,0.350406327,0.726448893,0.318348394,0.219331714
SY1_FDME210455397-2a,DD3_FDSW220008390-2r,0.00293078,0.215428774,0.786877391,0.502205463,0.010704998
SY3_FDME210455399-2a,DD3_FDSW220008390-2r,0.0054741,0.282691951,0.721256278,0.302549573,0.013966542
SY7_FDME210455403-2a,DD3_FDSW220008390-2r,0.0046038,0.264433431,0.738968633,0.356440399,0.012865483
SY9_FDME210455405-2a,DD3_FDSW220008390-2r,0.00389313,0.289758384,0.713017486,0.277482587,0.009579946
SY11_FDME210455407-1r,DD3_FDSW220008390-2r,0.00175265,0.290032219,0.711214291,0.271996266,0.004297832
SY12_FDME210455408-1r,DD3_FDSW220008390-2r,0.00172261,0.298716047,0.702494076,0.245464529,0.004051082
SY13_FDME210455409-2a,DD3_FDSW220008390-2r,0.00593585,0.291826088,0.712402628,0.275611848,0.014490532
SY15_FDME210455411-2a,DD3_FDSW220008390-2r,0.005611,0.311420016,0.692465408,0.214951745,0.012476473
ST1_FDME220007465-1r,DD3_FDSW220008390-2r,0.12746843,0.209889151,0.905538408,0.863238215,0.549945333
ST3_L1,DD3_FDSW220008390-2r,0.1538425,0.295918255,0.832093014,0.639776516,0.432589972
ST7_FDME220007471-1r,DD3_FDSW220008390-2r,0.10118822,0.24675414,0.83804627,0.657889629,0.343663577
ST9_L1,DD3_FDSW220008390-2r,0.14192531,0.266951016,0.854295078,0.70732753,0.454188546
ST10_L1,DD3_FDSW220008390-2r,0.07206469,0.200234687,0.861876151,0.730393368,0.310190201
ST12_L1,DD3_FDSW220008390-2r,0.04943918,0.196951405,0.844815584,0.678485643,0.212067488
ST13_L1,DD3_FDSW220008390-2r,0.09401982,0.253291839,0.824199224,0.615759218,0.305935884
ST15_L1,DD3_FDSW220008390-2r,0.09747514,0.240894408,0.841091061,0.667153573,0.340337784
WZ1_L1,DD3_FDSW220008390-2r,0.1355462,0.392020557,0.70331051,0.247948572,0.243178745
WZ3_L1,DD3_FDSW220008390-2r,0.13087981,0.391408297,0.700238827,0.238602808,0.234147118
WZ5_L1,DD3_FDSW220008390-2r,0.13081169,0.399569404,0.690794606,0.209868238,0.226153477
WZ7_FDME210455463-1r,DD3_FDSW220008390-2r,0.12989046,0.389762076,0.701334597,0.241936749,0.2337238
WZ10_L1,DD3_FDSW220008390-2r,0.1366769,0.392438049,0.703748053,0.249279822,0.245098819
WZ11_L1,DD3_FDSW220008390-2r,0.13154778,0.397125924,0.694193719,0.220210229,0.229951351
WZ14_L1,DD3_FDSW220008390-2r,0.12678461,0.393824686,0.694187621,0.220191674,0.223480929
WZ15_FDME210455471-1r,DD3_FDSW220008390-2r,0.12546568,0.359953137,0.731871635,0.334847387,0.25510202
XM2_FDME220007436-1r,DD3_FDSW220008390-2r,0.16803503,0.254668087,0.895869345,0.833819553,0.591112275
XM4_FDME220007438-1r,DD3_FDSW220008390-2r,0.19594599,0.298767406,0.872121258,0.761564675,0.571978938
XM6_FDME220007440-1r,DD3_FDSW220008390-2r,0.20978327,0.306784074,0.877247848,0.777162613,0.599874433
XM8_FDME220007442-1r,DD3_FDSW220008390-2r,0.20786463,0.338135911,0.835544169,0.650276844,0.513639853
XM10_FDME220007444-1r,DD3_FDSW220008390-2r,0.1814049,0.325896691,0.823488083,0.613595531,0.458380762
XM12_FDME220007446-1r,DD3_FDSW220008390-2r,0.19843784,0.306565651,0.865103648,0.740213207,0.559975649
XM14_FDME220007448-1r,DD3_FDSW220008390-2r,0.17674289,0.289370483,0.863192687,0.734399002,0.527224369
XM15_FDME220007449-1r,DD3_FDSW220008390-2r,0.19078257,0.278853753,0.891164995,0.819506305,0.60970579
YC1_FDME220007405-1r,DD3_FDSW220008390-2r,0.20589579,0.391283883,0.766544377,0.440341135,0.403359982
YC3_FDME220007407-1r,DD3_FDSW220008390-2r,0.19322762,0.377450812,0.771654067,0.455887653,0.395031284
YC5_FDME220007409-1r,DD3_FDSW220008390-2r,0.21178427,0.391950449,0.771425293,0.455191595,0.416827543
YC7_FDME220007411-1a,DD3_FDSW220008390-2r,0.18679857,0.384407353,0.756998972,0.41129871,0.367855413
YC9_FDME220007413-1r,DD3_FDSW220008390-2r,0.19828219,0.381767154,0.771135228,0.454309056,0.400512146
YC11_FDME220007415-1r,DD3_FDSW220008390-2r,0.20089012,0.406651965,0.742511199,0.367218853,0.366807926
YC13_FDME220007417-1r,DD3_FDSW220008390-2r,0.20436331,0.395330673,0.759981703,0.420373835,0.392867002
YC15_FDME220007419-1r,DD3_FDSW220008390-2r,0.18764308,0.381546328,0.761307815,0.424408603,0.374408381
ZH1_FDSW220008784-1r,DD3_FDSW220008390-2r,0.03397249,0.372950611,0.649100966,0.083013015,0.059127336
ZH3_FDSW220008786-1r,DD3_FDSW220008390-2r,0.05532525,0.406585698,0.628167845,0.01932283,0.085476551
ZH5_FDSW220008788-1r,DD3_FDSW220008390-2r,0.03538123,0.389896541,0.63248143,0.032447153,0.057394638
ZH7_FDSW220008790-1r,DD3_FDSW220008390-2r,0.0565941,0.403543312,0.632237607,0.031705307,0.08866686
ZH9_FDSW220008792-2r,DD3_FDSW220008390-2r,0.05456285,0.406141898,0.628130704,0.019209825,0.084385781
ZH11_FDSW220008794-2r,DD3_FDSW220008390-2r,0.04995769,0.401324789,0.630156368,0.025373021,0.07844309
ZH13_FDSW220008796-2r,DD3_FDSW220008390-2r,0.05096043,0.397667539,0.634675813,0.039123685,0.081332644
ZH15_FDSW220008798-2r,DD3_FDSW220008390-2r,0.05202069,0.400831985,0.632047566,0.031127097,0.082028261
CXD_1412_FDSW210423229-1r,DD3_FDSW220008390-2r,0.43489547,0.368714437,0.847823126,0.687636256,0.758941305
CXD_1414_FDSW210423231-1r,DD3_FDSW220008390-2r,0.3386587,0.346237566,0.988540159,1.115775666,0.966901798
CXD_1604_FDSW210423236-1r,DD3_FDSW220008390-2r,0.24241955,0.418986526,0.766933035,0.441523648,0.443736372
CXD_1609_FDSW210423241-1r,DD3_FDSW220008390-2r,0.300615,0.411920798,0.840851894,0.666425896,0.613643918
CXD_1610_FDSW210423242-1r,DD3_FDSW220008390-2r,0.31926626,0.370791144,0.924309784,0.920351173,0.795868329
CXD_1611_FDSW210423243-1r,DD3_FDSW220008390-2r,0.3322653,0.364750318,0.951350412,1.002623789,0.866622219
CXD_1612_FDSW210423244-1r,DD3_FDSW220008390-2r,0.3299731,0.356081294,0.96103411,1.032086981,0.890570243
CXD_1613_FDSW210423245-1r,DD3_FDSW220008390-2r,0.33235293,0.34969517,0.974024839,1.071611998,0.925720562
DD7_FDSW220008394-1r,DD5_FDSW220008392-2r,0.7223845,0.372960763,0.516291204,-0.321068083,0.228582889
DD9_FDSW220008396-1r,DD5_FDSW220008392-2r,0.84118492,0.397389169,0.472415946,-0.454560998,0.124502867
DD11_FDSW220008398-1r,DD5_FDSW220008392-2r,0.82567509,0.409387784,0.49582189,-0.383347108,0.146346628
DD13_FDSW220008400-2r,DD5_FDSW220008392-2r,0.77186793,0.399042871,0.516983353,-0.318962179,0.196254403
DD15_FDSW220008402-2r,DD5_FDSW220008392-2r,0.77128603,0.405197828,0.525353516,-0.293495492,0.202009498
DY2_FDME210438600-1b,DD5_FDSW220008392-2r,0.00597878,0.425276086,0.57818073,-0.132765753,0.008128403
DY3_FDME210438601-1r,DD5_FDSW220008392-2r,0.05967688,0.368247517,0.671846167,0.152216556,0.108876995
DY6_FDME210438604-1r,DD5_FDSW220008392-2r,0.0037408,0.399471767,0.602783124,-0.057911597,0.005644682
DY7_FDME210438605-1r,DD5_FDSW220008392-2r,0.0006548,0.394761929,0.605634641,-0.049235698,0.001004579
DY10_FDME210438608-1r,DD5_FDSW220008392-2r,0.00522397,0.40943581,0.593665481,-0.085652535,0.007574547
DY11_FDME210438609-1r,DD5_FDSW220008392-2r,0.00056583,0.351670292,0.64869676,0.081783199,0.001043739
DY13_FDME210438611-1b,DD5_FDSW220008392-2r,0.00019167,0.360909505,0.639213013,0.05292837,0.00033947
DY15_FDME210438613-1r,DD5_FDSW220008392-2r,0.00019854,0.380806182,0.619316777,-0.007607037,0.000322892
LYG1_FDME210455382-1r,DD5_FDSW220008392-2r,0.44987215,0.357570213,0.794826292,0.526390437,0.680628588
LYG3_FDME210455384-1r,DD5_FDSW220008392-2r,0.47367516,0.402066051,0.848822325,0.690676376,0.747166598
LYG5_FDME210455386-1r,DD5_FDSW220008392-2r,0.48216462,0.391388727,0.811732571,0.577828733,0.690660628
LYG6_FDME210455387-1r,DD5_FDSW220008392-2r,0.55668127,0.404749927,0.727076603,0.320258236,0.54149792
LYG7_FDME210455388-1r,DD5_FDSW220008392-2r,0.5664573,0.40226235,0.710137111,0.268718886,0.515066703
LYG11_FDME210455392-2r,DD5_FDSW220008392-2r,0.45293001,0.359034855,0.792693897,0.519902508,0.676571957
LYG13_FDME210455394-1a,DD5_FDSW220008392-2r,0.4076301,0.309091349,0.758264291,0.415148511,0.650119145
LYG15_FDME210455396-1a,DD5_FDSW220008392-2r,0.25767142,0.150393206,0.583662736,-0.116086444,0.509964766
NB1_FDME210455352-1r,DD5_FDSW220008392-2r,0.1523493,0.422929567,0.68078801,0.179422613,0.245236051
NB2_FDME210455353-1r,DD5_FDSW220008392-2r,0.12321276,0.292904712,0.806461654,0.561791675,0.339244683
NB4_FDME210455355-1r,DD5_FDSW220008392-2r,0.1438763,0.432680424,0.662660754,0.124269425,0.220350106
NB6_FDME210455357-1r,DD5_FDSW220008392-2r,0.14463249,0.431839685,0.664229479,0.129042359,0.22246488
NB7_FDME210455358-1r,DD5_FDSW220008392-2r,0.15252249,0.430784372,0.671658683,0.151646127,0.237805876
NB11_FDME210455362-1b,DD5_FDSW220008392-2r,0.12970936,0.431948254,0.652714989,0.094008883,0.196003208
NB12_FDME210455363-1r,DD5_FDSW220008392-2r,0.12625825,0.421358985,0.662256342,0.123038981,0.198442017
NB15_FDME210455366-1r,DD5_FDSW220008392-2r,0.11952907,0.392123155,0.690399677,0.208666644,0.210451309
SY1_FDME210455397-2a,DD5_FDSW220008392-2r,0.0036808,0.246877014,0.755905323,0.40797122,0.011270131
SY3_FDME210455399-2a,DD5_FDSW220008392-2r,0.0067362,0.30476031,0.699954725,0.237738411,0.01547129
SY7_FDME210455403-2a,DD5_FDSW220008392-2r,0.00568687,0.294857089,0.709175903,0.265794357,0.013677783
SY9_FDME210455405-2a,DD5_FDSW220008392-2r,0.00487851,0.299383534,0.704051187,0.250202125,0.011472644
SY11_FDME210455407-1r,DD5_FDSW220008392-2r,0.00228838,0.274018655,0.727646477,0.321992108,0.006076709
SY12_FDME210455408-1r,DD5_FDSW220008392-2r,0.00227362,0.288583077,0.713038101,0.27754531,0.005617716
SY13_FDME210455409-2a,DD5_FDSW220008392-2r,0.00732702,0.308549558,0.696554108,0.227391843,0.01654083
SY15_FDME210455411-2a,DD5_FDSW220008392-2r,0.00671852,0.296919556,0.707836054,0.261717794,0.016016495
ST1_FDME220007465-1r,DD5_FDSW220008392-2r,0.14069127,0.246235079,0.877175915,0.77694375,0.501191764
ST3_L1,DD5_FDSW220008392-2r,0.16451878,0.34090571,0.788879839,0.508298021,0.380708052
ST7_FDME220007471-1r,DD5_FDSW220008392-2r,0.11229389,0.287208718,0.802958631,0.55113353,0.313943633
ST9_L1,DD5_FDSW220008392-2r,0.15658815,0.309430172,0.818781273,0.5992748,0.414346939
ST10_L1,DD5_FDSW220008392-2r,0.08254548,0.236386958,0.832317053,0.640458165,0.290642138
ST12_L1,DD5_FDSW220008392-2r,0.05656393,0.231381114,0.814701611,0.586862203,0.199163727
ST13_L1,DD5_FDSW220008392-2r,0.10551892,0.294753006,0.788442607,0.506967719,0.282255349
ST15_L1,DD5_FDSW220008392-2r,0.10847531,0.280329357,0.807235796,0.564147043,0.312365262
WZ1_L1,DD5_FDSW220008392-2r,0.1469034,0.422112746,0.677399551,0.169113038,0.235748146
WZ3_L1,DD5_FDSW220008392-2r,0.14357774,0.419581905,0.677724204,0.170100813,0.231912073
WZ5_L1,DD5_FDSW220008392-2r,0.1415968,0.421959686,0.673390213,0.156914404,0.225969216
WZ7_FDME210455463-1r,DD5_FDSW220008392-2r,0.14516963,0.415936724,0.683250498,0.186914868,0.238467094
WZ10_L1,DD5_FDSW220008392-2r,0.1475077,0.426752124,0.672437599,0.154016024,0.232429361
WZ11_L1,DD5_FDSW220008392-2r,0.14338329,0.427481992,0.668347933,0.141572986,0.224173011
WZ14_L1,DD5_FDSW220008392-2r,0.13950476,0.421177405,0.67266217,0.15469929,0.222802965
WZ15_FDME210455471-1r,DD5_FDSW220008392-2r,0.13570005,0.400179732,0.693995491,0.21960711,0.235332316
