name1,name2,C.ij.bray,E.ij.bray,ST.ij.bray,NST.ij.bray,MST.ij.bray
CXD_1414_FDSW210423231-1r,BH10_FDSW220017130-1r,0.06501398,0.361378532,0.683027825,0.229037757,0.122880452
CXD_1604_FDSW210423236-1r,BH10_FDSW220017130-1r,0.05919724,0.296607975,0.747650895,0.424519395,0.149216721
CXD_1609_FDSW210423241-1r,BH10_FDSW220017130-1r,0.05747555,0.319520084,0.721975876,0.346853714,0.129869647
CXD_1610_FDSW210423242-1r,BH10_FDSW220017130-1r,0.05266484,0.323498128,0.714110381,0.323060975,0.116255724
CXD_1611_FDSW210423243-1r,BH10_FDSW220017130-1r,0.06017185,0.345114648,0.696813935,0.270740069,0.121491753
CXD_1612_FDSW210423244-1r,BH10_FDSW220017130-1r,0.06027372,0.35323533,0.688247933,0.244828329,0.117438035
CXD_1613_FDSW210423245-1r,BH10_FDSW220017130-1r,0.06301097,0.35666786,0.686595167,0.239828792,0.121297802
BH14_FDSW220017134-1r,BH12_FDSW220017132-1r,0.79382427,0.315864541,0.397902348,-0.633452926,0.119914567
BH15_FDSW220017135-1r,BH12_FDSW220017132-1r,0.81080066,0.315106121,0.388635748,-0.661483941,0.107359153
DD1_FDSW220008388-1r,BH12_FDSW220017132-1r,0.04665287,0.280542448,0.754664832,0.445736215,0.125497159
DD3_FDSW220008390-2r,BH12_FDSW220017132-1r,0.04526137,0.258324632,0.776836031,0.512803011,0.136110377
DD5_FDSW220008392-2r,BH12_FDSW220017132-1r,0.05377843,0.300180993,0.739593166,0.400145158,0.132500592
DD7_FDSW220008394-1r,BH12_FDSW220017132-1r,0.04231956,0.258740505,0.77401549,0.504271011,0.126597863
DD9_FDSW220008396-1r,BH12_FDSW220017132-1r,0.04636995,0.276262825,0.758928659,0.458634083,0.127384073
DD11_FDSW220008398-1r,BH12_FDSW220017132-1r,0.04805098,0.290506187,0.745306522,0.417427782,0.123276923
DD13_FDSW220008400-2r,BH12_FDSW220017132-1r,0.04537703,0.281385675,0.752772925,0.440013287,0.121394238
DD15_FDSW220008402-2r,BH12_FDSW220017132-1r,0.04754421,0.291197014,0.744184658,0.414034198,0.121504239
DY2_FDME210438600-1b,BH12_FDSW220017132-1r,0.00816956,0.273437593,0.732546993,0.378830829,0.021886481
DY3_FDME210438601-1r,BH12_FDSW220017132-1r,0.0538826,0.351020337,0.685939887,0.237846603,0.105293684
DY6_FDME210438604-1r,BH12_FDSW220017132-1r,0.00418498,0.243192187,0.759988349,0.461839593,0.013078282
DY7_FDME210438605-1r,BH12_FDSW220017132-1r,0.00095185,0.237881129,0.762844985,0.470480777,0.003052424
DY10_FDME210438608-1r,BH12_FDSW220017132-1r,0.00448228,0.250580866,0.752793365,0.440075117,0.013465636
DY11_FDME210438609-1r,BH12_FDSW220017132-1r,0.0014715,0.196298305,0.804886085,0.597653057,0.006033623
DY13_FDME210438611-1b,BH12_FDSW220017132-1r,0.00077707,0.218199717,0.782408269,0.529658758,0.002786374
DY15_FDME210438613-1r,BH12_FDSW220017132-1r,0.00108054,0.231343022,0.769488441,0.490576909,0.00359407
LYG1_FDME210455382-1r,BH12_FDSW220017132-1r,0.07167321,0.347048269,0.703364093,0.290553976,0.145260377
LYG3_FDME210455384-1r,BH12_FDSW220017132-1r,0.05937407,0.289323875,0.755535333,0.448369436,0.155048413
LYG5_FDME210455386-1r,BH12_FDSW220017132-1r,0.05913252,0.293936249,0.750439107,0.432953601,0.15096932
LYG6_FDME210455387-1r,BH12_FDSW220017132-1r,0.06353132,0.339725796,0.705068112,0.29570855,0.131853125
LYG7_FDME210455388-1r,BH12_FDSW220017132-1r,0.06187135,0.338925155,0.704673975,0.294516307,0.128639405
LYG11_FDME210455392-2r,BH12_FDSW220017132-1r,0.05284249,0.23120707,0.811684352,0.618217485,0.185510859
LYG13_FDME210455394-1a,BH12_FDSW220017132-1r,0.07064371,0.312303914,0.739970336,0.401286078,0.167382628
LYG15_FDME210455396-1a,BH12_FDSW220017132-1r,0.05763904,0.15998494,0.891394164,0.859335786,0.321149629
NB1_FDME210455352-1r,BH12_FDSW220017132-1r,0.03869601,0.344126541,0.682274771,0.226759804,0.076719777
NB2_FDME210455353-1r,BH12_FDSW220017132-1r,0.04597781,0.371952131,0.658315787,0.154285046,0.081375843
NB4_FDME210455355-1r,BH12_FDSW220017132-1r,0.03717996,0.333574113,0.692160382,0.256663297,0.077147759
NB6_FDME210455357-1r,BH12_FDSW220017132-1r,0.03636259,0.316408368,0.709386772,0.308772287,0.081524836
NB7_FDME210455358-1r,BH12_FDSW220017132-1r,0.03833964,0.326613791,0.700232886,0.281082228,0.082197009
NB11_FDME210455362-1b,BH12_FDSW220017132-1r,0.03677032,0.317737204,0.708307489,0.30550751,0.08196929
NB12_FDME210455363-1r,BH12_FDSW220017132-1r,0.03674426,0.321376404,0.704510306,0.294021216,0.080549504
NB15_FDME210455366-1r,BH12_FDSW220017132-1r,0.04050828,0.345917977,0.681696371,0.225010172,0.079829177
SY1_FDME210455397-2a,BH12_FDSW220017132-1r,0.04189952,0.26014823,0.772206867,0.498800015,0.124371775
SY3_FDME210455399-2a,BH12_FDSW220017132-1r,0.09992668,0.252736634,0.830224993,0.674302022,0.328253273
SY7_FDME210455403-2a,BH12_FDSW220017132-1r,0.06023901,0.24750292,0.800732407,0.585088385,0.194887912
SY9_FDME210455405-2a,BH12_FDSW220017132-1r,0.0692263,0.228942434,0.828404978,0.668796564,0.250488346
SY11_FDME210455407-1r,BH12_FDSW220017132-1r,0.02876136,0.174068558,0.850389809,0.735299609,0.140509968
SY12_FDME210455408-1r,BH12_FDSW220017132-1r,0.04740212,0.189581259,0.850745901,0.736376768,0.212717014
SY13_FDME210455409-2a,BH12_FDSW220017132-1r,0.10021037,0.250765764,0.832677119,0.681719581,0.33275229
SY15_FDME210455411-2a,BH12_FDSW220017132-1r,0.07397614,0.226470003,0.835324046,0.689726407,0.272857543
ST1_FDME220007465-1r,BH12_FDSW220017132-1r,0.18374792,0.332173419,0.81816218,0.6378126,0.452581665
ST3_L1,BH12_FDSW220017132-1r,0.15526121,0.384824613,0.728243328,0.36581245,0.29381681
ST7_FDME220007471-1r,BH12_FDSW220017132-1r,0.13513622,0.363084691,0.73643425,0.39058959,0.274092913
ST9_L1,BH12_FDSW220017132-1r,0.15834145,0.373832378,0.743968706,0.413380953,0.315117391
ST10_L1,BH12_FDSW220017132-1r,0.20392011,0.28193362,0.902002913,0.891426733,0.65241078
ST12_L1,BH12_FDSW220017132-1r,0.19402221,0.266176621,0.910475932,0.917057203,0.663666674
ST13_L1,BH12_FDSW220017132-1r,0.19482105,0.352240101,0.804491845,0.596460503,0.444957703
ST15_L1,BH12_FDSW220017132-1r,0.17388728,0.345455105,0.79231911,0.559638571,0.39881945
WZ1_L1,BH12_FDSW220017132-1r,0.0430204,0.307464921,0.723667547,0.351970935,0.101255347
WZ3_L1,BH12_FDSW220017132-1r,0.04305224,0.307616967,0.723532739,0.351563147,0.101261336
WZ5_L1,BH12_FDSW220017132-1r,0.04190142,0.295693614,0.735108475,0.386579188,0.104168936
WZ7_FDME210455463-1r,BH12_FDSW220017132-1r,0.044437,0.314680363,0.717189382,0.332374802,0.10127656
WZ10_L1,BH12_FDSW220017132-1r,0.04440943,0.323751081,0.707676426,0.303598575,0.097073056
WZ11_L1,BH12_FDSW220017132-1r,0.04371692,0.317222947,0.71399052,0.3226984,0.098395992
WZ14_L1,BH12_FDSW220017132-1r,0.04227968,0.305923245,0.724717583,0.355147244,0.100158546
WZ15_FDME210455471-1r,BH12_FDSW220017132-1r,0.04387745,0.343395044,0.686737235,0.240258541,0.087748147
XM2_FDME220007436-1r,BH12_FDSW220017132-1r,0.16833513,0.364917405,0.763628017,0.472849411,0.352258949
XM4_FDME220007438-1r,BH12_FDSW220017132-1r,0.13849761,0.377451937,0.722630686,0.348834482,0.26515329
XM6_FDME220007440-1r,BH12_FDSW220017132-1r,0.13038606,0.376391277,0.717109851,0.332134226,0.248414705
XM8_FDME220007442-1r,BH12_FDSW220017132-1r,0.12558354,0.382000784,0.706756156,0.300814802,0.232347534
XM10_FDME220007444-1r,BH12_FDSW220017132-1r,0.14166838,0.38777467,0.713273653,0.320529913,0.260585156
XM12_FDME220007446-1r,BH12_FDSW220017132-1r,0.13955331,0.378035838,0.722838694,0.349463697,0.266838543
XM14_FDME220007448-1r,BH12_FDSW220017132-1r,0.15160425,0.374518387,0.737252176,0.393063777,0.29843812
XM15_FDME220007449-1r,BH12_FDSW220017132-1r,0.15073838,0.375255511,0.735632548,0.38816448,0.295500147
YC1_FDME220007405-1r,BH12_FDSW220017132-1r,0.03578915,0.339141333,0.685388125,0.23617755,0.07232813
YC3_FDME220007407-1r,BH12_FDSW220017132-1r,0.0382101,0.356356418,0.669214328,0.187252602,0.071756099
YC5_FDME220007409-1r,BH12_FDSW220017132-1r,0.03708008,0.343181164,0.682111588,0.226266184,0.073700875
YC7_FDME220007411-1a,BH12_FDSW220017132-1r,0.03404881,0.341598057,0.681609951,0.224748756,0.067939519
YC9_FDME220007413-1r,BH12_FDSW220017132-1r,0.03722062,0.352680036,0.672345065,0.196722927,0.070956951
YC11_FDME220007415-1r,BH12_FDSW220017132-1r,0.03379462,0.323906324,0.699741163,0.279594789,0.073007178
YC13_FDME220007417-1r,BH12_FDSW220017132-1r,0.0360999,0.337032232,0.687797177,0.243464815,0.073670726
YC15_FDME220007419-1r,BH12_FDSW220017132-1r,0.03540977,0.346450233,0.67754135,0.212441438,0.069249725
ZH1_FDSW220008784-1r,BH12_FDSW220017132-1r,0.05726061,0.296138247,0.746613285,0.421380677,0.144363427
ZH3_FDSW220008786-1r,BH12_FDSW220017132-1r,0.08224395,0.333986956,0.725697252,0.358110696,0.178702214
ZH5_FDSW220008788-1r,BH12_FDSW220017132-1r,0.0606672,0.306984634,0.737774052,0.394642426,0.145801063
ZH7_FDSW220008790-1r,BH12_FDSW220017132-1r,0.07928821,0.323718482,0.734520319,0.384800044,0.179905704
ZH9_FDSW220008792-2r,BH12_FDSW220017132-1r,0.07909072,0.316221876,0.74250324,0.408947991,0.185708581
ZH11_FDSW220008794-2r,BH12_FDSW220017132-1r,0.07310412,0.320798126,0.73277041,0.379506653,0.16698519
ZH13_FDSW220008796-2r,BH12_FDSW220017132-1r,0.07415711,0.320615321,0.73380126,0.382624924,0.169725454
ZH15_FDSW220008798-2r,BH12_FDSW220017132-1r,0.07693945,0.322950895,0.733482874,0.381661822,0.174744117
CXD_1412_FDSW210423229-1r,BH12_FDSW220017132-1r,0.05300876,0.351342117,0.684967142,0.234904095,0.103344453
CXD_1414_FDSW210423231-1r,BH12_FDSW220017132-1r,0.05821826,0.348464544,0.691811519,0.255608004,0.115581524
CXD_1604_FDSW210423236-1r,BH12_FDSW220017132-1r,0.05144433,0.284272405,0.754544638,0.445372633,0.136548756
CXD_1609_FDSW210423241-1r,BH12_FDSW220017132-1r,0.05224428,0.311116386,0.726857775,0.361621222,0.122057734
CXD_1610_FDSW210423242-1r,BH12_FDSW220017132-1r,0.05086002,0.312746072,0.724080686,0.353220662,0.117752904
CXD_1611_FDSW210423243-1r,BH12_FDSW220017132-1r,0.05430593,0.332657027,0.705664753,0.297513362,0.115199072
CXD_1612_FDSW210423244-1r,BH12_FDSW220017132-1r,0.05567358,0.340957718,0.697896689,0.274015347,0.113956673
CXD_1613_FDSW210423245-1r,BH12_FDSW220017132-1r,0.05485051,0.345147602,0.692855897,0.258767196,0.110107963
BH15_FDSW220017135-1r,BH14_FDSW220017134-1r,0.91473754,0.337406288,0.368855844,-0.721317185,0.047464315
DD1_FDSW220008388-1r,BH14_FDSW220017134-1r,0.05343532,0.244108171,0.798563315,0.578526988,0.174805645
DD3_FDSW220008390-2r,BH14_FDSW220017134-1r,0.05429142,0.224270261,0.820262981,0.64416742,0.198569538
DD5_FDSW220008392-2r,BH14_FDSW220017134-1r,0.06431899,0.26227525,0.788436168,0.547892861,0.193351901
DD7_FDSW220008394-1r,BH14_FDSW220017134-1r,0.05021664,0.224767173,0.816220688,0.63193968,0.182356969
DD9_FDSW220008396-1r,BH14_FDSW220017134-1r,0.05452126,0.240111453,0.803707704,0.594088512,0.182495071
DD11_FDSW220008398-1r,BH14_FDSW220017134-1r,0.05717617,0.254409484,0.790805761,0.555060764,0.177726254
DD13_FDSW220008400-2r,BH14_FDSW220017134-1r,0.05271408,0.24528341,0.796714671,0.572934929,0.171222672
DD15_FDSW220008402-2r,BH14_FDSW220017134-1r,0.05702308,0.252683823,0.792507389,0.560208107,0.178844897
DY2_FDME210438600-1b,BH14_FDSW220017134-1r,0.00742351,0.237882778,0.76781712,0.485521244,0.023960953
DY3_FDME210438601-1r,BH14_FDSW220017134-1r,0.05751703,0.330242592,0.71063078,0.31253535,0.123767718
DY6_FDME210438604-1r,BH14_FDSW220017134-1r,0.0035328,0.209103152,0.793700834,0.56381822,0.013409584
DY7_FDME210438605-1r,BH14_FDSW220017134-1r,0.00081175,0.205224296,0.795421387,0.569022809,0.003146232
DY10_FDME210438608-1r,BH14_FDSW220017134-1r,0.00476566,0.214228362,0.78953429,0.551214627,0.017563743
DY11_FDME210438609-1r,BH14_FDSW220017134-1r,0.00111522,0.16763672,0.833292584,0.683581335,0.005543562
DY13_FDME210438611-1b,BH14_FDSW220017134-1r,0.00035862,0.18576881,0.814523294,0.626805147,0.001572408
DY15_FDME210438613-1r,BH14_FDSW220017134-1r,0.0006539,0.1991053,0.801418748,0.587164532,0.002632013
LYG1_FDME210455382-1r,BH14_FDSW220017134-1r,0.09827964,0.311792548,0.763216051,0.471603234,0.240572134
LYG3_FDME210455384-1r,BH14_FDSW220017134-1r,0.07988497,0.250069266,0.815040196,0.628368749,0.260365708
LYG5_FDME210455386-1r,BH14_FDSW220017134-1r,0.07929015,0.257977018,0.805924887,0.600795384,0.247703868
LYG6_FDME210455387-1r,BH14_FDSW220017134-1r,0.08567372,0.298512163,0.767218281,0.483709786,0.220193521
LYG7_FDME210455388-1r,BH14_FDSW220017134-1r,0.08238204,0.299575779,0.763307009,0.47187838,0.209906117
LYG11_FDME210455392-2r,BH14_FDSW220017134-1r,0.06980672,0.199237162,0.8608564,0.766960534,0.301618238
LYG13_FDME210455394-1a,BH14_FDSW220017134-1r,0.09776881,0.283137318,0.794544336,0.566369772,0.274360352
LYG15_FDME210455396-1a,BH14_FDSW220017134-1r,0.08761074,0.143127914,0.939151877,1.00380054,0.574868931
NB1_FDME210455352-1r,BH14_FDSW220017134-1r,0.04539491,0.303964015,0.729135003,0.368509725,0.108891238
NB2_FDME210455353-1r,BH14_FDSW220017134-1r,0.05674214,0.383593512,0.653486723,0.139677362,0.096665439
NB4_FDME210455355-1r,BH14_FDSW220017134-1r,0.04340201,0.290039393,0.74217238,0.407947154,0.111059993
NB6_FDME210455357-1r,BH14_FDSW220017134-1r,0.04249355,0.276137588,0.755986983,0.449735655,0.116335378
NB7_FDME210455358-1r,BH14_FDSW220017134-1r,0.04481388,0.285241516,0.748292369,0.426459823,0.117563127
NB11_FDME210455362-1b,BH14_FDSW220017134-1r,0.04256179,0.274974314,0.757255851,0.45357392,0.117211546
NB12_FDME210455363-1r,BH14_FDSW220017134-1r,0.04257336,0.282107973,0.749814134,0.431063088,0.113155636
NB15_FDME210455366-1r,BH14_FDSW220017134-1r,0.04725068,0.306659477,0.727726075,0.364247787,0.112129429
SY1_FDME210455397-2a,BH14_FDSW220017134-1r,0.05703872,0.23984653,0.806134341,0.601428971,0.191709552
SY3_FDME210455399-2a,BH14_FDSW220017134-1r,0.10452346,0.224220443,0.866331526,0.783522524,0.40385242
SY7_FDME210455403-2a,BH14_FDSW220017134-1r,0.07074817,0.223634618,0.835473611,0.690178835,0.264307153
SY9_FDME210455405-2a,BH14_FDSW220017134-1r,0.07273427,0.20484593,0.857525566,0.756884926,0.304480036
SY11_FDME210455407-1r,BH14_FDSW220017134-1r,0.03246381,0.151182727,0.877297698,0.816694663,0.188384125
SY12_FDME210455408-1r,BH14_FDSW220017134-1r,0.04722452,0.163827193,0.877617891,0.817663229,0.252980491
SY13_FDME210455409-2a,BH14_FDSW220017134-1r,0.10402585,0.225250352,0.864700893,0.77858994,0.399338978
SY15_FDME210455411-2a,BH14_FDSW220017134-1r,0.07364898,0.199997559,0.863606153,0.775278404,0.318022442
ST1_FDME220007465-1r,BH14_FDSW220017134-1r,0.22388894,0.379117019,0.79999244,0.582850021,0.472438456
ST3_L1,BH14_FDSW220017134-1r,0.19040393,0.383005981,0.762101054,0.468230424,0.378863628
ST7_FDME220007471-1r,BH14_FDSW220017134-1r,0.1638972,0.357437774,0.768520601,0.487649241,0.352392455
ST9_L1,BH14_FDSW220017134-1r,0.19110275,0.384176833,0.76131198,0.465843513,0.378702724
ST10_L1,BH14_FDSW220017134-1r,0.246189,0.334120573,0.883350637,0.835004508,0.650876444
ST12_L1,BH14_FDSW220017134-1r,0.22925395,0.317268955,0.885805442,0.842430173,0.640070179
ST13_L1,BH14_FDSW220017134-1r,0.22079352,0.38728106,0.786337069,0.541543189,0.448300078
ST15_L1,BH14_FDSW220017134-1r,0.20613741,0.388217879,0.770639817,0.494059766,0.40919727
WZ1_L1,BH14_FDSW220017134-1r,0.05422788,0.268802803,0.773121962,0.501568134,0.155968482
WZ3_L1,BH14_FDSW220017134-1r,0.05505948,0.268013959,0.77463716,0.506151535,0.159137679
WZ5_L1,BH14_FDSW220017134-1r,0.05588886,0.257570535,0.786379308,0.54167096,0.170632262
WZ7_FDME210455463-1r,BH14_FDSW220017134-1r,0.05780295,0.274115642,0.770416717,0.4933849,0.162458292
WZ10_L1,BH14_FDSW220017134-1r,0.05619208,0.28426872,0.758344219,0.45686618,0.149903721
WZ11_L1,BH14_FDSW220017134-1r,0.05725325,0.274714457,0.769332319,0.490104647,0.160336577
WZ14_L1,BH14_FDSW220017134-1r,0.05460648,0.266501436,0.775865868,0.509868314,0.158975894
WZ15_FDME210455471-1r,BH14_FDSW220017134-1r,0.06044422,0.3027484,0.742107722,0.407751569,0.148163037
XM2_FDME220007436-1r,BH14_FDSW220017134-1r,0.20929727,0.379664162,0.784537368,0.53609918,0.432491517
XM4_FDME220007438-1r,BH14_FDSW220017134-1r,0.17197855,0.355616316,0.778221004,0.516992486,0.376353147
XM6_FDME220007440-1r,BH14_FDSW220017134-1r,0.16814055,0.35588994,0.774301548,0.505136323,0.365819523
XM8_FDME220007442-1r,BH14_FDSW220017134-1r,0.15988153,0.357514406,0.764755945,0.476261339,0.342001186
XM10_FDME220007444-1r,BH14_FDSW220017134-1r,0.17301706,0.376982842,0.75336156,0.44179388,0.345756856
XM12_FDME220007446-1r,BH14_FDSW220017134-1r,0.17382771,0.358336347,0.776670509,0.512302314,0.37676015
XM14_FDME220007448-1r,BH14_FDSW220017134-1r,0.19039854,0.364826025,0.784551421,0.536141689,0.409448436
XM15_FDME220007449-1r,BH14_FDSW220017134-1r,0.19426868,0.37737064,0.772750599,0.500444777,0.397808475
YC1_FDME220007405-1r,BH14_FDSW220017134-1r,0.04041321,0.297194376,0.732404438,0.378399607,0.099594127
YC3_FDME220007407-1r,BH14_FDSW220017134-1r,0.042919,0.315520065,0.71517451,0.326279914,0.097282481
YC5_FDME220007409-1r,BH14_FDSW220017134-1r,0.04133962,0.300857364,0.72929126,0.368982394,0.100209027
YC7_FDME220007411-1a,BH14_FDSW220017134-1r,0.03854863,0.299780663,0.728294076,0.365965962,0.093650933
YC9_FDME220007413-1r,BH14_FDSW220017134-1r,0.04177834,0.311632879,0.718379838,0.335975875,0.096307929
YC11_FDME220007415-1r,BH14_FDSW220017134-1r,0.03811085,0.28144907,0.747020517,0.422612532,0.101153601
YC13_FDME220007417-1r,BH14_FDSW220017134-1r,0.04028272,0.295814798,0.733742339,0.382446691,0.09991771
YC15_FDME220007419-1r,BH14_FDSW220017134-1r,0.04033604,0.30273016,0.726577083,0.36077214,0.096809787
ZH1_FDSW220008784-1r,BH14_FDSW220017134-1r,0.07173658,0.26589644,0.790835386,0.555150377,0.213360607
ZH3_FDSW220008786-1r,BH14_FDSW220017134-1r,0.10175216,0.299030786,0.780373949,0.523505041,0.265540335
ZH5_FDSW220008788-1r,BH14_FDSW220017134-1r,0.07570553,0.274541667,0.784877933,0.537129373,0.216431992
ZH7_FDSW220008790-1r,BH14_FDSW220017134-1r,0.09565086,0.288477643,0.786778386,0.54287815,0.260873003
ZH9_FDSW220008792-2r,BH14_FDSW220017134-1r,0.09868923,0.280904207,0.797833353,0.576318886,0.280300392
ZH11_FDSW220008794-2r,BH14_FDSW220017134-1r,0.09085854,0.287455613,0.783755245,0.533733295,0.247728185
ZH13_FDSW220008796-2r,BH14_FDSW220017134-1r,0.09256873,0.289984089,0.782445937,0.529772705,0.249772416
ZH15_FDSW220008798-2r,BH14_FDSW220017134-1r,0.09588479,0.291299625,0.783860693,0.534052271,0.258017215
CXD_1412_FDSW210423229-1r,BH14_FDSW220017134-1r,0.07177901,0.310974438,0.742307672,0.408356407,0.171339195
CXD_1414_FDSW210423231-1r,BH14_FDSW220017134-1r,0.07787715,0.310917245,0.74727869,0.423393493,0.187174998
CXD_1604_FDSW210423236-1r,BH14_FDSW220017134-1r,0.06609943,0.24756735,0.80568818,0.600079355,0.215115319
CXD_1609_FDSW210423241-1r,BH14_FDSW220017134-1r,0.06925521,0.27059329,0.783680681,0.533507743,0.200573969
CXD_1610_FDSW210423242-1r,BH14_FDSW220017134-1r,0.0636422,0.273840999,0.775514446,0.508805282,0.180233952
CXD_1611_FDSW210423243-1r,BH14_FDSW220017134-1r,0.06964316,0.292356387,0.760615263,0.463735979,0.181188621
CXD_1612_FDSW210423244-1r,BH14_FDSW220017134-1r,0.06972109,0.300708404,0.751701009,0.436770795,0.174286495
CXD_1613_FDSW210423245-1r,BH14_FDSW220017134-1r,0.07188057,0.304527958,0.749334643,0.429612652,0.176872434
DD1_FDSW220008388-1r,BH15_FDSW220017135-1r,0.05202534,0.249464119,0.791725678,0.557843469,0.165113114
DD3_FDSW220008390-2r,BH15_FDSW220017135-1r,0.05116086,0.232399678,0.808988889,0.61006384,0.178092188
DD5_FDSW220008392-2r,BH15_FDSW220017135-1r,0.06344388,0.26897103,0.780550097,0.52403788,0.184113236
DD7_FDSW220008394-1r,BH15_FDSW220017135-1r,0.04798871,0.231886243,0.806832614,0.603541213,0.166973495
DD9_FDSW220008396-1r,BH15_FDSW220017135-1r,0.0524343,0.247736376,0.793890729,0.564392641,0.168029844
DD11_FDSW220008398-1r,BH15_FDSW220017135-1r,0.05423749,0.263107339,0.779151904,0.519808415,0.160615982
DD13_FDSW220008400-2r,BH15_FDSW220017135-1r,0.0506788,0.251110385,0.788868525,0.54920072,0.15920851
DD15_FDSW220008402-2r,BH15_FDSW220017135-1r,0.05392027,0.261187153,0.780920279,0.525157663,0.161215557
DY2_FDME210438600-1b,BH15_FDSW220017135-1r,0.00767474,0.245335309,0.760501341,0.463391369,0.023790502
DY3_FDME210438601-1r,BH15_FDSW220017135-1r,0.0552634,0.33494115,0.703962194,0.292363203,0.11614979
DY6_FDME210438604-1r,BH15_FDSW220017135-1r,0.00364135,0.215378197,0.787489327,0.545028713,0.013313902
DY7_FDME210438605-1r,BH15_FDSW220017135-1r,0.00109527,0.211393603,0.789471081,0.551023421,0.004090398
DY10_FDME210438608-1r,BH15_FDSW220017135-1r,0.00497639,0.220453947,0.78344478,0.532794155,0.017684994
DY11_FDME210438609-1r,BH15_FDSW220017135-1r,0.00127212,0.172845949,0.828207631,0.668199599,0.006095483
DY13_FDME210438611-1b,BH15_FDSW220017135-1r,0.00053464,0.192029212,0.808402993,0.608291534,0.002250723
DY15_FDME210438613-1r,BH15_FDSW220017135-1r,0.00083703,0.206041336,0.794623788,0.56661011,0.003228109
LYG1_FDME210455382-1r,BH15_FDSW220017135-1r,0.09439067,0.319042889,0.751932526,0.437471122,0.222463554
LYG3_FDME210455384-1r,BH15_FDSW220017135-1r,0.0765551,0.258890374,0.802548832,0.590582982,0.23731746
LYG5_FDME210455386-1r,BH15_FDSW220017135-1r,0.07632172,0.264308216,0.796480549,0.572226722,0.229991963
LYG6_FDME210455387-1r,BH15_FDSW220017135-1r,0.08146083,0.304971458,0.756667287,0.451793542,0.20211316
LYG7_FDME210455388-1r,BH15_FDSW220017135-1r,0.07901633,0.307318902,0.752110076,0.438008202,0.193378857
LYG11_FDME210455392-2r,BH15_FDSW220017135-1r,0.06722935,0.204410826,0.852931183,0.742987141,0.280523347
LYG13_FDME210455394-1a,BH15_FDSW220017135-1r,0.09247276,0.287931178,0.784625288,0.536365135,0.251992391
LYG15_FDME210455396-1a,BH15_FDSW220017135-1r,0.08436241,0.147377048,0.931179498,0.979684483,0.533031075
NB1_FDME210455352-1r,BH15_FDSW220017135-1r,0.0431146,0.3110047,0.720039516,0.340996319,0.099819121
NB2_FDME210455353-1r,BH15_FDSW220017135-1r,0.05374563,0.382568375,0.652500685,0.136694645,0.091667432
NB4_FDME210455355-1r,BH15_FDSW220017135-1r,0.04161849,0.297177788,0.733342834,0.381238208,0.102701557
NB6_FDME210455357-1r,BH15_FDSW220017135-1r,0.0403773,0.283225221,0.746933955,0.422350688,0.106484784
NB7_FDME210455358-1r,BH15_FDSW220017135-1r,0.04252505,0.291858019,0.739593219,0.400145319,0.107762119
NB11_FDME210455362-1b,BH15_FDSW220017135-1r,0.04078233,0.283131031,0.747347543,0.42360177,0.1076483
NB12_FDME210455363-1r,BH15_FDSW220017135-1r,0.04050385,0.290061285,0.73990783,0.401097003,0.103319944
NB15_FDME210455366-1r,BH15_FDSW220017135-1r,0.04480921,0.31421634,0.71795464,0.334689672,0.10238481
SY1_FDME210455397-2a,BH15_FDSW220017135-1r,0.05909345,0.24359084,0.803915288,0.594716444,0.195024279
SY3_FDME210455399-2a,BH15_FDSW220017135-1r,0.11161268,0.230521193,0.866152397,0.782980669,0.419369643
SY7_FDME210455403-2a,BH15_FDSW220017135-1r,0.07594953,0.228159062,0.835280067,0.689593373,0.278047814
SY9_FDME210455405-2a,BH15_FDSW220017135-1r,0.07858013,0.212215665,0.854967817,0.749147859,0.316581164
SY11_FDME210455407-1r,BH15_FDSW220017135-1r,0.03522033,0.155604034,0.875221558,0.810414438,0.198102782
SY12_FDME210455408-1r,BH15_FDSW220017135-1r,0.05364148,0.169594385,0.877474654,0.817229946,0.277538901
SY13_FDME210455409-2a,BH15_FDSW220017135-1r,0.11280526,0.229758494,0.868176367,0.789103078,0.426251317
SY15_FDME210455411-2a,BH15_FDSW220017135-1r,0.08152499,0.203954474,0.866703522,0.784647795,0.346440039
ST1_FDME220007465-1r,BH15_FDSW220017135-1r,0.2111139,0.365769231,0.803957339,0.594843646,0.464026372
ST3_L1,BH15_FDSW220017135-1r,0.1807264,0.38553209,0.750015513,0.431672251,0.351585788
ST7_FDME220007471-1r,BH15_FDSW220017135-1r,0.15479732,0.3615726,0.755354207,0.447821539,0.323384036
ST9_L1,BH15_FDSW220017135-1r,0.18479967,0.380347572,0.760122887,0.462246565,0.369321298
ST10_L1,BH15_FDSW220017135-1r,0.23294112,0.31797319,0.889145316,0.852533127,0.651370971
ST12_L1,BH15_FDSW220017135-1r,0.21951227,0.299805203,0.89712467,0.876670285,0.656859423
ST13_L1,BH15_FDSW220017135-1r,0.21251785,0.378015257,0.789839798,0.552138774,0.444043071
ST15_L1,BH15_FDSW220017135-1r,0.19571992,0.377077729,0.774509137,0.505764271,0.402004294
WZ1_L1,BH15_FDSW220017135-1r,0.0522538,0.275980465,0.76393821,0.473787729,0.144643116
WZ3_L1,BH15_FDSW220017135-1r,0.05318057,0.275059355,0.765658817,0.478992483,0.14803413
WZ5_L1,BH15_FDSW220017135-1r,0.0531113,0.264728352,0.776513278,0.511826698,0.155788488
