"","distv_env","distv_num"
"1",2.09155281344006,0.871349791982997
"2",13.8032618204948,0.751220253943906
"3",12.2716269059571,0.711079029590497
"4",9.58052330298619,0.79310488999931
"5",16.7990369474504,0.672431226676765
"6",13.1848592897777,0.582414450253291
"7",7.51669608850667,0.625473730483011
"8",16.3110697354299,0.0119442802341252
"9",4.18392866426159,0.0173065873775712
"10",13.0287135692493,0.0156327989540609
"11",3.52825285701938,0.0150204846561175
"12",5.04980840967883,0.0187067777495531
"13",10.8587573907315,0.0177843296793114
"14",14.9888425863867,0.0142530460517871
"15",9.27322672875285,0.0159678664584193
"16",3.95090023836645,0.00346360235334764
"17",4.09238420372549,0.0222808455623709
"18",4.1020296998702,0.0010923690289546
"19",4.00456420951909,0.000473850335762194
"20",4.66262005599626,0.00165930097034339
"21",2.26309516269986,0.00134822006491797
"22",3.7823947134385,0.000274131836406233
"23",4.78303018035641,0.000718310419054013
"24",6.34637937262518,0.0155844675525673
"25",11.6297632970932,0.017742384390468
"26",9.62204363077572,0.0143981385773259
"27",6.85559839687065,0.0230140654852633
"28",16.4050266167969,0.0177283267703364
"29",17.0631712717718,0.0102960699753181
"30",10.1503194624377,0.0138303992860526
"31",13.5675090766951,0.00886896923635139
"32",22.9467013882611,0.00878423863457056
"33",25.2850854304873,0.00541373773703846
"34",27.2060117547853,0.0076680088477078
"35",24.4511950504953,0.00736830991028781
"36",20.8394009756036,0.00824973160794951
"37",19.1575030246724,0.00690027199746679
"38",18.1871201405947,0.00666377718416122
"39",17.1931494568064,0.00596688124657885
"40",9.7818868703128,0.0147826563607478
"41",2.67795600235782,0.0302018021175979
"42",7.37960998171888,0.020588409723416
"43",3.27437530750398,0.0214220135678421
"44",8.98142781134435,0.0106850238994509
"45",2.81656049706572,0.013637552166459
"46",9.62997438950674,0.0309378938726844
"47",14.0698087742037,0.0259646411722189
"48",23.72090152232,0.0338856632006781
"49",28.2452663397353,0.0447306042765317
"50",29.1975796211183,0.0384529889675793
"51",29.6537196810402,0.0556714662568206
"52",17.4400496197345,0.0416658305106213
"53",17.0247395039418,0.0462318393893092
"54",20.0927256919508,0.0597531258641001
"55",16.0568945717306,0.0552532060293784
"56",19.8847999321888,0.00883378239778765
"57",15.6303395708547,0.00869336421174094
"58",25.2502496048901,0.00879975098902608
"59",11.1961205291097,0.00778563213993999
"60",25.7756500955129,0.0101421279804964
"61",12.9204847853589,0.00682329438323981
"62",23.5518476449745,0.00979936736425413
"63",22.3222864924912,0.0077420241065318
"64",20.2016511183545,0.0359267345470881
"65",25.6950491560076,0.0404733089193623
"66",34.469709839402,0.0426981619671234
"67",12.9811643815804,0.0406158635561563
"68",15.8176919908474,0.0381868216812589
"69",22.4577871548087,0.0228379721707163
"70",14.5892741145511,0.0412100834221796
"71",26.8066570939476,0.0324060928140585
"72",7.77434655044144,0.0101540678142258
"73",4.26139132135968,0.0103686912164621
"74",12.1722223730241,0.0103573331421175
"75",5.30896893464342,0.00996857919243421
"76",13.7206928804971,0.0100621147310721
