JS_YC_bin_221,JS_YC_contig_14860941||full_1,
GD_ST_bin_83,SD_DY_contig_19906893||full,
GD_ZH_bin_260,ZJ_NB_contig_12905529||full,
JS_YC_bin_221,ZJ_NB_contig_12905529||full,
SD_DY_bin_417,ZJ_NB_contig_12905529||full,
JS_YC_bin_164,ZJ_NB_contig_13278931,
JS_YC_bin_221,ZJ_NB_contig_4748618,
SD_DY_bin_417,ZJ_WZ_contig_13881722,
