,distv_num,dist_loca_num
1,-0.0504165054402864,-Inf
2,-0.101971568625265,-Inf
3,-0.152126736191962,-Inf
4,-0.072854929974319,-Inf
5,-0.154315462321415,-Inf
6,-0.22607723613464,-Inf
7,-0.203236618305585,-Inf
8,-1.35605623681087,6.40507755769513
9,-1.32039294622835,6.40507755769513
10,-1.28357141336661,6.40507755769513
11,-1.34382923112134,6.40507755769513
12,-1.28866870885023,6.40507755769513
13,-1.32948588670245,6.40507755769513
14,-1.34701598926708,6.40507755769513
15,-1.34801030407129,6.40507755769513
16,-2.2025664579898,6.31976059646826
17,-1.29758387779125,6.31976059646826
18,-2.5989397660927,6.31976059646826
19,-2.95952327694456,6.31976059646826
20,-2.4470114059618,6.31976059646826
21,-2.7867646277011,6.31976059646826
22,-3.28843697480368,6.31976059646826
23,-2.84283045297279,6.31976059646826
24,-1.26529639543931,6.26019602714503
25,-1.25857263793073,6.26019602714503
26,-1.32163295682022,6.26019602714503
27,-1.20048246834815,6.26019602714503
28,-1.25396678876605,6.26019602714503
29,-1.44333611673601,6.26019602714503
30,-1.28233073262974,6.26019602714503
31,-1.44998429461802,6.26019602714503
32,-1.48525293237015,6.21491760305488
33,-1.6033136435648,6.21491760305488
34,-1.52774746956889,6.21491760305488
35,-1.52804734490487,6.21491760305488
36,-1.51008259239852,6.21491760305488
37,-1.54436362445877,6.21491760305488
38,-1.54981010092614,6.21491760305488
39,-1.56013001097102,6.21491760305488
40,-1.64656306761236,5.56531815705819
41,-1.16843621940789,5.56531815705819
42,-1.36194843852022,5.56531815705819
43,-1.26690296956656,5.56531815705819
44,-1.68285591883885,5.56531815705819
45,-1.5276758600119,5.56531815705819
46,-1.113660434965,5.56531815705819
47,-1.20162586121573,5.56531815705819
48,-0.994871302529358,5.91583743969583
49,-0.982532829369064,5.91583743969583
50,-1.1276628541399,5.91583743969583
51,-0.962756331229638,5.91583743969583
52,-1.04431091893338,5.91583743969583
53,-1.02521630511143,5.91583743969583
54,-0.934098237982299,5.91583743969583
55,-0.966645781287258,5.91583743969583
56,-1.44562560475593,6.15690139106279
57,-1.43349487237044,6.15690139106279
58,-1.436301533552,6.15690139106279
59,-1.43396374266624,6.15690139106279
60,-1.4200199126661,6.15690139106279
61,-1.46913425928242,6.15690139106279
62,-1.42985355411799,6.15690139106279
63,-1.51055027649678,6.15690139106279
64,-0.982665812687855,5.99952967411726
65,-0.976181077116117,5.99952967411726
66,-0.998722603412489,5.99952967411726
67,-1.01810104260532,5.99952967411726
68,-1.02760337946713,5.99952967411726
69,-1.05477136652717,5.99952967411726
70,-0.971017023744306,5.99952967411726
71,-1.00456830321027,5.99952967411726
72,-1.47026679788363,6.2470927935407
73,-1.4756203310313,6.2470927935407
74,-1.50036780048495,6.2470927935407
75,-1.53240901566036,6.2470927935407
76,-1.50656401049387,6.2470927935407
77,-1.51405520348478,6.2470927935407
78,-1.50432207987804,6.2470927935407
79,-1.52601623079731,6.2470927935407
80,-1.52098860638139,5.68510377894905
81,-1.32846648405984,5.68510377894905
82,-1.51133604007933,5.68510377894905
83,-1.34688715265144,5.68510377894905
84,-1.35053300660984,5.68510377894905
85,-1.3901277852257,5.68510377894905
86,-1.37982989257787,5.68510377894905
87,-1.35865647871775,5.68510377894905
88,-1.2655116198702,6.31327653096533
89,-1.27333349039845,6.31327653096533
90,-1.25086636516209,6.31327653096533
91,-1.32195091585522,6.31327653096533
92,-1.30831804321547,6.31327653096533
93,-1.27397420174671,6.31327653096533
94,-1.25692180999408,6.31327653096533
95,-1.26790797491312,6.31327653096533
96,-0.111809396073244,-Inf
97,-0.156967935423408,-Inf
98,-0.0702337780992577,-Inf
99,-0.153211440955813,-Inf
100,-0.226107576683438,-Inf
101,-0.199430706547661,-Inf
102,-1.319925213617,6.40507755769513
103,-1.30183752515429,6.40507755769513
104,-1.2738486027062,6.40507755769513
105,-1.31832206448102,6.40507755769513
106,-1.26210054069158,6.40507755769513
107,-1.28541073451999,6.40507755769513
108,-1.310253828676,6.40507755769513
109,-1.31151616189608,6.40507755769513
110,-2.23245253008372,6.31976059646826
111,-1.32512143978948,6.31976059646826
112,-2.60935407562659,6.31976059646826
113,-3.02737536687732,6.31976059646826
114,-2.47190536115994,6.31976059646826
115,-2.80009189875693,6.31976059646826
116,-3.33048744908455,6.31976059646826
117,-2.88090023835181,6.31976059646826
118,-1.2739855144282,6.26019602714503
119,-1.25985479049825,6.26019602714503
120,-1.33502178967939,6.26019602714503
121,-1.20596045191646,6.26019602714503
122,-1.24944209585401,6.26019602714503
123,-1.44626707641719,6.26019602714503
124,-1.27919656952266,6.26019602714503
125,-1.41920090800381,6.26019602714503
126,-1.48370859253619,6.21491760305488
127,-1.60197126849121,6.21491760305488
128,-1.51912199715239,6.21491760305488
129,-1.51865183324001,6.21491760305488
130,-1.50737580933181,6.21491760305488
131,-1.52022071869176,6.21491760305488
132,-1.53388911876924,6.21491760305488
133,-1.55866951384534,6.21491760305488
134,-1.71149178145584,5.56531815705819
135,-1.20443164037024,5.56531815705819
136,-1.41360943284051,5.56531815705819
137,-1.30555636441994,5.56531815705819
138,-1.75342701662728,5.56531815705819
139,-1.56731006255693,5.56531815705819
140,-1.15809924652526,5.56531815705819
141,-1.25004826068228,5.56531815705819
142,-0.992366201670984,5.91583743969583
143,-0.980967088730189,5.91583743969583
144,-1.1153225365692,5.91583743969583
145,-0.983226646527161,5.91583743969583
146,-1.04172388741428,5.91583743969583
147,-1.02913126927826,5.91583743969583
148,-0.952689664727306,5.91583743969583
149,-0.983515355921314,5.91583743969583
150,-1.43118674306977,6.15690139106279
151,-1.42206325689246,6.15690139106279
152,-1.41314996745932,6.15690139106279
153,-1.40727048162255,6.15690139106279
154,-1.39353238102948,6.15690139106279
155,-1.45567419378979,6.15690139106279
156,-1.41401922406418,6.15690139106279
157,-1.49073309415738,6.15690139106279
158,-0.989992853280661,5.99952967411726
159,-0.981405450578553,5.99952967411726
160,-0.993107577615334,5.99952967411726
161,-1.01853757559889,5.99952967411726
162,-1.02631675500191,5.99952967411726
163,-1.05940054466403,5.99952967411726
164,-0.980085724773255,5.99952967411726
165,-1.00532652544174,5.99952967411726
166,-1.45323847053418,6.2470927935407
167,-1.44835257030911,6.2470927935407
168,-1.47708664780606,6.2470927935407
169,-1.50524119284328,6.2470927935407
170,-1.48746584210128,6.2470927935407
