"distP_num","dist_loca_num"
-0.149434923314219,-Inf
-0.204912057982445,-Inf
-0.259194740115735,-Inf
-0.180078735830098,-Inf
-0.246128585928472,-Inf
-0.340262255626815,-Inf
-0.309782940490759,-Inf
-1.53169627647812,6.40507755769513
-1.523787206227,6.40507755769513
-1.52720395713049,6.40507755769513
-1.58473266095673,6.40507755769513
-1.42759184380031,6.40507755769513
-1.4956124785957,6.40507755769513
-1.67093319904009,6.40507755769513
-1.50681746395655,6.40507755769513
-1.82968230619701,6.31976059646826
-1.48474122733726,6.31976059646826
-1.88955990898433,6.31976059646826
-1.81736632399464,6.31976059646826
-1.70380279821971,6.31976059646826
-1.67730574321014,6.31976059646826
-1.88756834770507,6.31976059646826
-1.81648219462033,6.31976059646826
-1.524373687335,6.26019602714503
-1.46278764927677,6.26019602714503
-1.51931147117729,6.26019602714503
-1.37622011096249,6.26019602714503
-1.43090139558996,6.26019602714503
-1.70720397417393,6.26019602714503
-1.56106929926881,6.26019602714503
-1.71178041709462,6.26019602714503
-1.57364493787056,6.21491760305488
-1.70490200178996,6.21491760305488
-1.59989914024089,6.21491760305488
-1.59962460847593,6.21491760305488
-1.57174329489035,6.21491760305488
-1.71159774813021,6.21491760305488
-1.67325881352646,6.21491760305488
-1.67654077873288,6.21491760305488
-1.40352058767462,5.56531815705819
-1.35647337038731,5.56531815705819
-1.49592956592247,5.56531815705819
-1.37920166513362,5.56531815705819
-1.47614872783033,5.56531815705819
-1.50087801960906,5.56531815705819
-1.40179327323222,5.56531815705819
-1.36840968669222,5.56531815705819
-1.26942967998866,5.91583743969583
-1.18744998986317,5.91583743969583
-1.26547792731996,5.91583743969583
-1.14537359890447,5.91583743969583
-1.20205485563101,5.91583743969583
-1.17048901337639,5.91583743969583
-1.13587626288979,5.91583743969583
-1.14285874600324,5.91583743969583
-1.62013027491024,6.15690139106279
-1.63508433022758,6.15690139106279
-1.6417898034872,6.15690139106279
-1.91252402655859,6.15690139106279
-1.58469802357994,6.15690139106279
-1.71317308298004,6.15690139106279
-1.587327698389,6.15690139106279
-1.60909790247606,6.15690139106279
-1.2849062888927,5.99952967411726
-1.24141804764759,5.99952967411726
-1.32926073503193,5.99952967411726
-1.25202179973138,5.99952967411726
-1.29092591246016,5.99952967411726
-1.42909870013492,5.99952967411726
-1.23541876602724,5.99952967411726
-1.38048202454197,5.99952967411726
-1.50732238841061,6.2470927935407
-1.62413639747795,6.2470927935407
-1.57958966822454,6.2470927935407
-1.52894181546598,6.2470927935407
-1.49486011230056,6.2470927935407
-1.71039664658445,6.2470927935407
-1.52015867850768,6.2470927935407
-1.55775864017047,6.2470927935407
-1.53902219804367,5.68510377894905
-1.33770808657456,5.68510377894905
-1.53130087498707,5.68510377894905
-1.42816522137971,5.68510377894905
-1.447912478746,5.68510377894905
-1.51095084507688,5.68510377894905
-1.47802391154586,5.68510377894905
-1.4689365511489,5.68510377894905
-1.36998914228747,6.31327653096533
-1.42919906693692,6.31327653096533
-1.45114289402177,6.31327653096533
-1.49621679477808,6.31327653096533
-1.39176800762392,6.31327653096533
-1.37332296200733,6.31327653096533
-1.35168041748634,6.31327653096533
-1.42698408212471,6.31327653096533
-0.225257158565529,-Inf
-0.272898808155632,-Inf
-0.188109240759422,-Inf
-0.253891142942709,-Inf
-0.3399967629882,-Inf
-0.307682462863508,-Inf
-1.69544130784327,6.40507755769513
-1.58733031358202,6.40507755769513
-1.62738839847894,6.40507755769513
-1.62772850790003,6.40507755769513
-1.58275252792558,6.40507755769513
-1.60778450908532,6.40507755769513
-1.66012647799668,6.40507755769513
-1.62659546833893,6.40507755769513
-1.83135051318762,6.31976059646826
-1.49582932649326,6.31976059646826
-1.89147060582154,6.31976059646826
-1.94842960532712,6.31976059646826
-1.78075962770226,6.31976059646826
-1.76193363742015,6.31976059646826
-1.92508425987557,6.31976059646826
-1.83787000820572,6.31976059646826
-1.71673196775793,6.26019602714503
-1.64921431829756,6.26019602714503
-1.71765822006243,6.26019602714503
-1.57473579414828,6.26019602714503
-1.62648977213161,6.26019602714503
-1.90731657817411,6.26019602714503
-1.7624671379517,6.26019602714503
-1.96102454380955,6.26019602714503
-1.80163647852193,6.21491760305488
-1.82991314262693,6.21491760305488
-1.82789923150268,6.21491760305488
-1.79940273231537,6.21491760305488
-1.80050348564893,6.21491760305488
-1.85973015898071,6.21491760305488
-1.89364900462966,6.21491760305488
-1.89668028376561,6.21491760305488
-1.66173558791214,5.56531815705819
-1.57920958211963,5.56531815705819
-1.58119872829545,5.56531815705819
-1.60745548196451,5.56531815705819
-1.75752093450804,5.56531815705819
-1.75140473786295,5.56531815705819
-1.52652938232269,5.56531815705819
-1.58625724683265,5.56531815705819
-1.45082554722479,5.91583743969583
-1.37807611143607,5.91583743969583
-1.4708870504121,5.91583743969583
-1.34712174892305,5.91583743969583
-1.39697317393536,5.91583743969583
-1.37232962537998,5.91583743969583
-1.33663843140857,5.91583743969583
-1.35160493404327,5.91583743969583
-1.83145251774523,6.15690139106279
-1.84768395614671,6.15690139106279
-1.85291143018015,6.15690139106279
-1.89770420812026,6.15690139106279
-1.79048876513498,6.15690139106279
-1.91025770325152,6.15690139106279
-1.79986372332618,6.15690139106279
-1.65353566181017,6.15690139106279
-1.45785593251666,5.99952967411726
-1.40448372291331,5.99952967411726
-1.37622610087189,5.99952967411726
-1.40062606719833,5.99952967411726
-1.44353603928681,5.99952967411726
-1.56889082307279,5.99952967411726
-1.41084835716762,5.99952967411726
-1.46394915392853,5.99952967411726
-1.74016084787536,6.2470927935407
-1.73205209286149,6.2470927935407
-1.73234328318617,6.2470927935407
-1.7671035780723,6.2470927935407
-1.73222569389169,6.2470927935407
-1.76145079593569,6.2470927935407
-1.75944576409891,6.2470927935407
-1.79236055005552,6.2470927935407
-1.62899442624102,5.68510377894905
-1.57430287221603,5.68510377894905
-1.62761960246325,5.68510377894905
-1.58249546489456,5.68510377894905
-1.5982987679316,5.68510377894905
-1.59255440450955,5.68510377894905
-1.5995193510127,5.68510377894905
-1.59266975053769,5.68510377894905
-1.57635666639082,6.31327653096533
-1.60050983233083,6.31327653096533
-1.62190763953185,6.31327653096533
-1.59883153950298,6.31327653096533
-1.6003036836736,6.31327653096533
-1.5756613014365,6.31327653096533
-1.55613044640944,6.31327653096533
-1.5793604107651,6.31327653096533
-0.182971967997664,-Inf
-0.228145641523096,-Inf
-0.198630317168596,-Inf
-0.309875264378847,-Inf
-0.276146444191638,-Inf
-1.51940630268906,6.40507755769513
-1.48429926055384,6.40507755769513
-1.49715165085634,6.40507755769513
-1.55018293462932,6.40507755769513
-1.39794499615958,6.40507755769513
-1.46298343865429,6.40507755769513
-1.62420722638697,6.40507755769513
-1.47386267916318,6.40507755769513
-1.80130752259998,6.31976059646826
-1.42342615472182,6.31976059646826
-1.85310039162511,6.31976059646826
-1.78383274777209,6.31976059646826
-1.66500329271347,6.31976059646826
-1.63668415684927,6.31976059646826
-1.8542407902364,6.31976059646826
-1.77312101360021,6.31976059646826
-1.58779848886818,6.26019602714503
-1.52156509983254,6.26019602714503
-1.58163978297249,6.26019602714503
-1.41911992334758,6.26019602714503
-1.4778510681673,6.26019602714503
-1.78038752179766,6.26019602714503
-1.61304926328986,6.26019602714503
-1.78863772349752,6.26019602714503
-1.64516201083967,6.21491760305488
-1.68625024727801,6.21491760305488
-1.66811503811831,6.21491760305488
-1.67099005948042,6.21491760305488
-1.63372186606809,6.21491760305488
-1.70011477151931,6.21491760305488
-1.74650283946364,6.21491760305488
-1.73981760967514,6.21491760305488
-1.47333584329678,5.56531815705819
-1.43345953137367,5.56531815705819
-1.51355888442864,5.56531815705819
-1.45424059857122,5.56531815705819
-1.56850503215411,5.56531815705819
-1.60922814708469,5.56531815705819
-1.41499140838432,5.56531815705819
