,distv_num,dist_loca_num
1,-0.0332509019764082,-Inf
2,-0.088050297928698,-Inf
3,-0.109547606993116,-Inf
4,-0.0583038494740095,-Inf
5,-0.123617975204768,-Inf
6,-0.171195515046131,-Inf
7,-0.141814186981963,-Inf
8,-1.34459811185712,6.40507755769513
9,-1.35746153064329,6.40507755769513
10,-1.2752572566235,6.40507755769513
11,-1.38086130914065,6.40507755769513
12,-1.34304620835133,6.40507755769513
13,-1.33003163733718,6.40507755769513
14,-1.35383234645032,6.40507755769513
15,-1.33875728034703,6.40507755769513
16,-2.17216808901612,6.31976059646826
17,-1.32908893201407,6.31976059646826
18,-2.42262033144816,6.31976059646826
19,-3.0748505854121,6.31976059646826
20,-2.36180112236216,6.31976059646826
21,-2.98037133135328,6.31976059646826
22,-3.46481661655739,6.31976059646826
23,-3.21234945532936,6.31976059646826
24,-1.12743075736425,6.26019602714503
25,-1.2119480522154,6.26019602714503
26,-1.2042521098952,6.26019602714503
27,-1.18173741799038,6.26019602714503
28,-1.21134073717617,6.26019602714503
29,-1.27690801739865,6.26019602714503
30,-1.17454220632122,6.26019602714503
31,-1.28418792295549,6.26019602714503
32,-1.45008333608169,6.21491760305488
33,-1.38585746557396,6.21491760305488
34,-1.45913318366713,6.21491760305488
35,-1.47691596587802,6.21491760305488
36,-1.45462411132526,6.21491760305488
37,-1.48723984476581,6.21491760305488
38,-1.4945257496913,6.21491760305488
39,-1.45262300203066,6.21491760305488
40,-1.22798125290676,5.56531815705819
41,-0.880187436948562,5.56531815705819
42,-1.09713206272804,5.56531815705819
43,-1.05505257835828,5.56531815705819
44,-1.36805619807445,5.56531815705819
45,-1.19290480618117,5.56531815705819
46,-0.878118826015303,5.56531815705819
47,-0.999742422448388,5.56531815705819
48,-0.79114376176162,5.91583743969583
49,-0.845230675615636,5.91583743969583
50,-0.910743559088909,5.91583743969583
51,-0.827951386686831,5.91583743969583
52,-0.736013941645662,5.91583743969583
53,-0.758824866931353,5.91583743969583
54,-0.728488092642879,5.91583743969583
55,-0.778449857231182,5.91583743969583
56,-1.39085608631403,6.15690139106279
57,-1.38568167243858,6.15690139106279
58,-1.39386284616469,6.15690139106279
59,-1.37792291088841,6.15690139106279
60,-1.37789693630418,6.15690139106279
61,-1.37788208185643,6.15690139106279
62,-1.40143993190859,6.15690139106279
63,-1.36588346396818,6.15690139106279
64,-0.808277972809071,5.99952967411726
65,-0.876029077783185,5.99952967411726
66,-0.876994571442202,5.99952967411726
67,-0.898735151643203,5.99952967411726
68,-0.870830821703593,5.99952967411726
69,-0.876685110553444,5.99952967411726
70,-0.843210839284664,5.99952967411726
71,-0.831001397953162,5.99952967411726
72,-1.49823039209454,6.2470927935407
73,-1.47242688059204,6.2470927935407
74,-1.48119909707339,6.2470927935407
75,-1.51322595727309,6.2470927935407
