"distm_num","dist_loca_num"
-0.0318275814762521,-Inf
-0.0895319137142262,-Inf
-0.10847463242728,-Inf
-0.0666626222661187,-Inf
-0.123838698672455,-Inf
-0.169018549530899,-Inf
-0.135568849088377,-Inf
-1.43974700999675,6.40507755769513
-1.44302719503644,6.40507755769513
-1.3670622572845,6.40507755769513
-1.4919492435072,6.40507755769513
-1.42665927936393,6.40507755769513
-1.40960157107878,6.40507755769513
-1.44563682408405,6.40507755769513
-1.43905765442453,6.40507755769513
-2.16344301712878,6.31976059646826
-1.40641420948169,6.31976059646826
-2.30549515956466,6.31976059646826
-2.92917908681819,6.31976059646826
-2.52361050734613,6.31976059646826
-3.066308722585,6.31976059646826
-3.67772034489803,6.31976059646826
-3.39328460122424,6.31976059646826
-1.19059233993425,6.26019602714503
-1.2707770581043,6.26019602714503
-1.27132682739239,6.26019602714503
-1.2340941775391,6.26019602714503
-1.28010710327243,6.26019602714503
-1.35941325400469,6.26019602714503
-1.26596081252784,6.26019602714503
-1.42116661305062,6.26019602714503
-1.56100275213054,6.21491760305488
-1.5008075249455,6.21491760305488
-1.57228141701068,6.21491760305488
-1.59259577800106,6.21491760305488
-1.56847394162743,6.21491760305488
-1.59932267113642,6.21491760305488
-1.60398959935896,6.21491760305488
-1.56450527424867,6.21491760305488
-1.25900014385928,5.56531815705819
-0.92018456301112,5.56531815705819
-1.08835888631991,5.56531815705819
-1.02352853313253,5.56531815705819
-1.32900693393909,5.56531815705819
-1.14411685943126,5.56531815705819
-0.893347078031093,5.56531815705819
-0.984103638893104,5.56531815705819
-0.842820607987994,5.91583743969583
-0.911896173373442,5.91583743969583
-0.941264867756822,5.91583743969583
-0.887190302927363,5.91583743969583
-0.806518524038196,5.91583743969583
-0.817826120597684,5.91583743969583
-0.780191841796199,5.91583743969583
-0.826277134034871,5.91583743969583
-1.47723398883379,6.15690139106279
-1.48791330542698,6.15690139106279
-1.49510651753163,6.15690139106279
-1.48483297751844,6.15690139106279
-1.46843978764434,6.15690139106279
-1.47792284793624,6.15690139106279
-1.51299493604406,6.15690139106279
-1.4615778841986,6.15690139106279
-0.830688559657972,5.99952967411726
-0.892010782092198,5.99952967411726
-0.909077054173385,5.99952967411726
-0.951407793031263,5.99952967411726
-0.921030012707883,5.99952967411726
-0.900304608061794,5.99952967411726
-0.877540814000389,5.99952967411726
-0.863961831391676,5.99952967411726
-1.55822344578665,6.2470927935407
-1.51963392269675,6.2470927935407
-1.54032589367292,6.2470927935407
-1.58967515299566,6.2470927935407
-1.55032567036401,6.2470927935407
-1.60306348666713,6.2470927935407
-1.56771301599513,6.2470927935407
-1.57685074046247,6.2470927935407
-1.53895294185067,5.68510377894905
-1.36751885539277,5.68510377894905
-1.50438534735354,5.68510377894905
-1.39474618497267,5.68510377894905
-1.3930277377654,5.68510377894905
-1.42086748803505,5.68510377894905
-1.41110137583081,5.68510377894905
-1.39475294670486,5.68510377894905
-1.3309814922827,6.31327653096533
-1.3040549332066,6.31327653096533
-1.40936108899029,6.31327653096533
-1.42007133494734,6.31327653096533
-1.37656292541099,6.31327653096533
-1.32569236376691,6.31327653096533
-1.31319393376772,6.31327653096533
-1.31182564506138,6.31327653096533
-0.0901712887972755,-Inf
-0.102955603387464,-Inf
-0.060955699756092,-Inf
-0.116402632109393,-Inf
-0.155973710977474,-Inf
-0.120644213504484,-Inf
-1.45058695142819,6.40507755769513
-1.45572907408255,6.40507755769513
-1.37874335984427,6.40507755769513
-1.50438746705818,6.40507755769513
-1.441071800064,6.40507755769513
-1.42236828968046,6.40507755769513
-1.4590134959502,6.40507755769513
-1.45040794878024,6.40507755769513
-2.1747003737749,6.31976059646826
-1.42590532442694,6.31976059646826
-2.30795069490392,6.31976059646826
-2.92766060640805,6.31976059646826
-2.5196453720812,6.31976059646826
-3.06583545824291,6.31976059646826
-3.69112619792851,6.31976059646826
-3.39836153241437,6.31976059646826
-1.20235947901811,6.26019602714503
-1.28353957355192,6.26019602714503
-1.28496203055599,6.26019602714503
-1.24548903928778,6.26019602714503
-1.28730527858905,6.26019602714503
-1.36627609827122,6.26019602714503
-1.26893166937424,6.26019602714503
