Candidatus.Falkowbacteria Chlamydiae Fibrobacteres Candidatus.Latescibacteria Candidatus.Parcubacteria Calditrichaeota Tenericutes Candidatus.Kariarchaeota Candidatus.Bathyarchaeota Spirochaetes candidate.division.WWE3 Candidatus.Rokubacteria candidate.division.Zixibacteria Candidatus.Schekmanbacteria Candidatus.Dadabacteria Candidatus.Krumholzibacteriota Candidatus.Hydrogenedentes Nitrospinae Euryarchaeota Ignavibacteriae Deinococcus.Thermus Thaumarchaeota Rhodothermaeota Thermoplasmatota Lentisphaerae Kiritimatiellaeota Candidatus.Aminicenantes Candidatus.Eisenbacteria Unclassified.Bacteria Verrucomicrobia Other.Proteobacteria Nitrospirae Thermodesulfobacteria Gemmatimonadetes Proteobacteria.Betaproteobacteria Firmicutes Planctomycetes Cyanobacteria Actinobacteria Bacteroidetes Acidobacteria Proteobacteria.Alphaproteobacteria Chloroflexi Proteobacteria.Deltaproteobacteria Proteobacteria.Gammaproteobacteria Candidatus.Falkowbacteria.HOST Chlamydiae.HOST Fibrobacteres.HOST Candidatus.Latescibacteria.HOST Candidatus.Parcubacteria.HOST Calditrichaeota.HOST Tenericutes.HOST Candidatus.Kariarchaeota.HOST Candidatus.Bathyarchaeota.HOST Spirochaetes.HOST candidate.division.WWE3.HOST Candidatus.Rokubacteria.HOST candidate.division.Zixibacteria.HOST Candidatus.Schekmanbacteria.HOST Candidatus.Dadabacteria.HOST Candidatus.Krumholzibacteriota.HOST Candidatus.Hydrogenedentes.HOST Nitrospinae.HOST Euryarchaeota.HOST Ignavibacteriae.HOST Deinococcus.Thermus.HOST Thaumarchaeota.HOST Rhodothermaeota.HOST Thermoplasmatota.HOST Lentisphaerae.HOST Kiritimatiellaeota.HOST Candidatus.Aminicenantes.HOST Candidatus.Eisenbacteria.HOST Unclassified.Bacteria.HOST Verrucomicrobia.HOST Other.Proteobacteria.HOST Nitrospirae.HOST Thermodesulfobacteria.HOST Gemmatimonadetes.HOST Proteobacteria.Betaproteobacteria.HOST Firmicutes.HOST Planctomycetes.HOST Cyanobacteria.HOST Actinobacteria.HOST Bacteroidetes.HOST Acidobacteria.HOST Proteobacteria.Alphaproteobacteria.HOST Chloroflexi.HOST Proteobacteria.Deltaproteobacteria.HOST Proteobacteria.Gammaproteobacteria.HOST
candidate.division.WWE3 0.000712233739507795 0.00143630229473457 0.571482155342403 1.29552140126776e-07 0.551147560875016 0.382427459040218 0.343546237054268 0.445191289767794 0.826667392223148 5.91768624458311e-06 NA 0.323363169864198 0 0.362305491372986 0.221417996657598 0.428570925759172 0.261891103467674 0.641216236732615 0.867423057915132 0.795383584815943 0.59796046855915 0.314698793748927 0.333889374951967 0.961731113950949 0.957236305162663 0.039800786806969 2.39115081424046e-05 0.412522282158963 0.0108598392722419 0.192034371494079 0.180385454336861 0.964185175257965 0.0100505793074457 0.426934202866075 0.454903724413802 0.135701175366269 0.282195885686055 0.430281627757789 0.995045040611075 0.309755636435275 0.841220296099878 0.958547149379549 0.0463430752994145 0.0404509375962043 0.192551568256777 0.384037603134757 0.41618003790472 0.45437857451912 0 0.353448598710703 0.432305589459338 0.230280376773722 0.406863939686958 0.416910086342883 0.425563257453527 0 0.298333516202244 0 0.339647016468554 0.299224047218245 0.324973948636195 0.262001476329425 0.742641891404318 0.876715617760144 0.8821407378733 0.746447115564242 0.0520004241662466 0.334622154553932 0.489424509870056 0.18575893883974 0.3542153109731 8.19675438634704e-11 0.390230336161917 0.0477170749299889 0.628943298100026 0.742871942434544 0.565478001301452 3.53313682379675e-05 0.679826233040925 0.496215083580955 0.168384078437388 0.525548183510852 0.357168766318465 0.628191958458731 0.837946101911662 0.811500952417092 0.329911390033113 0.0646436965222996 0.0788753907778659 0.00711178136287094
Candidatus.Rokubacteria 0.958768121652698 0.999953101466683 1.73194791841524e-14 0.0218355215250348 8.26117486996125e-05 0.328683781855584 1.38770512858599e-08 0 1.7055756806883e-10 0.813168972461042 0.323363169864198 NA 0.396251422231352 0.00286106666691133 1.10925831853237e-07 0.821061809636123 0.36518594373043 0 0.358845523380651 8.29810312266144e-05 0.195870765398139 1.83169035494757e-11 0.186218501067274 4.57974676515427e-05 0 4.23912588440878e-05 0.250108164590557 0.0882194714770801 2.22044604925031e-16 0.121521499625212 0 0.207586523615963 0 0.479784106270241 0.374597192701693 0.00178942669971072 0.0241386866983937 0.359255672931908 0.180741726102533 4.72079757507515e-08 0.354799416930695 5.03787088554919e-05 0.114131179792958 0.19522274295995 0.364970406411847 0.220238817328909 2.18053086697978e-09 0.292320672811379 0.6067495322723 3.20025206335117e-09 0.883181767874182 0 0 0.253060901057427 2.17421115209504e-05 0.33325955627372 0.0742021150560994 0.635886731613169 0.0288586679004146 8.54194552424303e-06 0.109001134642249 0.000166831052753169 1.33226762955019e-15 0.318041831681046 0.318004147110395 0.696594554095558 5.5303361889969e-10 0.115670179127819 0.0968595326531883 0 1.39399602971935e-12 0.2958796626815 0.0708447132771766 0.00716556946796776 4.81798156926061e-10 2.02793337678031e-12 0.00538007916014771 1.46782061953843e-05 0.571509482353668 1.58830726348924e-11 0.0114045970490486 0.200259217218169 0.284728877904644 1.05496678060035e-09 0.685162658561035 0.277772199326019 0.331344002623876 0.782413048522501 0.201290593786443 0.020754937934838
candidate.division.Zixibacteria 0.939359673867085 0.917706651658895 0.966712160302706 1.76804926255159e-08 0.34993714805444 0.933168490862178 0.360102987984493 0.749492352522347 0.843901421738077 0.0444621340493365 0 0.396251422231352 NA 0.752764751715029 0.968431414487885 0.897474771362827 0.493821843871666 0.803965731579284 0.634734583532591 0.869383133351312 0.96374151593335 0.712389869339257 0.481733689942786 0.976968945572558 0.414425367919541 0.147971463066622 0.000863994440641225 0.16342115872435 0.000283635539130689 0.533267603349315 0.529360630718625 0.306460725559322 0.0193402005873433 0.826062220817808 0.536505904460451 0.803226765506004 0.497429452711357 0.558562152041942 0.355353989362374 0.388818753204734 0.553395972811797 0.760678744053937 0.121201869787611 0.290651074841095 0.786964126800869 0.526152779068433 0.316279670522768 0.585799999787859 7.97140131680862e-14 0.295162678240126 0.767559666383723 0.333007866263047 0.720854788502164 0.554368625040448 0.51266549348441 0 0.358905089797768 0 0.940604320956027 0.864989439577015 0.382024114562761 0.822355699114234 0.730188653174706 0.605285531101948 0.0360919418721273 0.810367222321027 0.32997034252301 0.408053132320227 0.385915420775823 0.479409254135044 0.591978202607224 1.24369939236146e-07 0.54438135106778 1.96647030397124e-05 0.405624126944817 0.905438102782269 0.358902217628912 0.00017722873455428 0.889872342996003 0.896389692463447 0.83482902024213 0.969287646508692 0.53233765382062 0.865385406226906 0.39906762490727 0.563545349725247 0.601938579453583 0.115550671377141 0.062480482642945 0.0381130236917051
Candidatus.Schekmanbacteria 0.451073236249732 0.53214658011585 0.0594629626926233 0.93579648177801 0.272479154888212 0.0569520273165971 0.0364888388459967 0.0223551656502385 0.120565176021195 0.57172646964463 0.362305491372986 0.00286106666691133 0.752764751715029 NA 0.0687027382945689 4.03662667958216e-07 0.483612726273709 0.00273744150244393 0.0065361908518593 0.10481260336644 0.032742147949572 0.0219080877717723 0.674222923788633 0.987714077097898 0.00240628409904375 0.67553390639769 0.297365407566757 4.43865191290804e-06 0.146661101813813 0.877376101453061 0.13011543278482 0.00692828798495393 0.219822225674839 0.39175309186918 0.440557348915857 0.0788086949409257 0.00561529987672715 0.0588506181183532 0.111022513007849 0.0467647433080005 0.0867902973375272 2.32177419512425e-08 0.0333320820145455 4.73647232102081e-07 3.50176344459108e-05 0.0041051684861233 0.0824830501374072 0.0769281855097617 0.496654282728251 0.117288206588172 0.0728582994822093 0.0120356884973623 0.0155404411119762 0.0429977983054801 0.0703723863849708 0.320960645905919 5.21389410690354e-05 0.660993274197879 0 0.00882123917737543 0.000693923647025585 0.108199267309796 0.00245312188496216 0.00237063599009479 0.00269917120963248 0.000416561099967794 0.0202428690215262 0.623763395568101 0.00010266974564721 0.00962278846826292 0.0622958239070754 0.711605074713092 0.39103945130082 0.0298235335623627 0.0813331543269682 2.26961872540343e-06 0.109105224182168 0.706351288458677 0.216982453328972 0.0547530719401934 0.0113045860303096 3.48332750066405e-05 0.026124866695568 0.0043773925076307 3.18632157449983e-05 0.32599018834407 1.54837070631686e-05 0.0406512107280923 9.09508491759858e-05 0.0919727926035114
Candidatus.Dadabacteria 1.2723194231512e-07 1.32101152461317e-07 2.08721928629529e-14 0.199540488551329 0.45208402501542 0.0203076422414916 0.254565573293835 8.88178419700125e-15 6.50208775709871e-11 0.000535000905257821 0.221417996657598 1.10925831853237e-07 0.968431414487885 0.0687027382945689 NA 0.0329870813034421 0.128408722356694 1.35447209004269e-14 0.410634008899793 0.000846920768998061 0.266059952290533 0 0.222426755388851 0.297639905277256 7.92255150372512e-13 8.48623493321377e-05 0.321588465365592 0.512231036717996 1.75623448228635e-07 0.48939249717424 0 0.638101482956014 0 0.370977582646052 0.210113524932811 0.796492686976564 0.0901803748084746 0.416946503433409 6.11769700695763e-05 5.11580255779798e-06 0.917712367132495 0.00056305883720742 0.295480077059258 0.288972708787464 0.704478417128982 0.271824220373099 0.304781013696674 0.345104329402377 0.642193793665158 0.205950962044054 0.0263789283342901 0.275992825389103 2.57571741713036e-14 0.305540251332214 0.314574200132141 0.290764873863113 0.112231918554788 0.614597141843035 0.152540995593847 0 0.0571057841271383 0.0261777909627847 1.56344048818369e-10 0.370643487556721 0.0368331496275407 0.991734253073222 1.09134923320653e-11 0.147356007279045 0.133585119655289 1.05658547098209e-05 0.26152561997299 0.370269750716713 0.114752036964829 0.000809655921966135 4.08479161606579e-09 7.51701767498503e-09 4.60619897779679e-09 4.02814848143862e-09 0.739703079210632 2.26485497023532e-13 0.725304167853086 0.286741817110741 0.263744697761213 0 0.032521696656006 0.915751014753919 0.354054400780718 0.517087287468757 0.409593287876189 0.0285649959426186
Candidatus.Krumholzibacteriota 0.134492671025416 0.164671531287387 0.118938701040156 0.373641199296455 0.197371178355285 0.856598481933455 0.154386090173621 0.265723577959981 0.205427941702748 0.223884951410103 0.428570925759172 0.821061809636123 0.897474771362827 4.03662667958216e-07 0.0329870813034421 NA 0.13400794959615 0.0557136336700417 0.00186015569224085 0.00169685636318384 0.0278561233412886 0.0359897496156294 0.140804676905593 0.0824771735427037 0.595623501632564 0.451855346625602 0.0757064508033993 0.704990803460244 0.20643850154655 0.188822165814371 0.836453572059511 0.0152919812317398 0.919644716740092 0.263903441151452 0.0502786705447003 0.133984268279763 0.398046610416279 0.206527753326841 0.0105357634459995 3.87845839000533e-07 0.297049867294694 0.0149557596984882 0.490155267897687 8.97137355004851e-06 1.0112186643596e-09 0.232477326253974 0.12724282140589 0.254794918996253 0.903813636494432 0.0927874694345858 0.605966245048029 0.300590176086355 0.281295979880134 0.216416732421438 0.265746869274698 0.494432580873742 0.0976289466074021 0.654578156264681 3.5527136788005e-15 0.0102935220465583 0 0.94342902932694 0.131472185552352 0.001471964630547 0.428909046929979 0.0753213324666961 0.0745040214040902 0.0827143793834402 0.0131740953633281 0.70322635750175 0.716429060608923 0.689892579032052 0.513212419296171 0.962251460192361 0.940763859692581 0.0369465412854773 0.00110218752284474 0.0946693832741432 0.50170855982446 0.0499410675269609 0.877227277822905 0.0532854094386557 0.242293506807814 0.0133358626804922 0 0.4255663295335 0.0223171571883916 0.523460707487468 1.03883546209715e-09 1.39273048938016e-05
Candidatus.Hydrogenedentes 0.28729742294065 0.324036777856785 0.266985660223579 0.560539101352984 0.973244232740181 0.282019901447814 0.972740972497948 0.275429640949665 0.306895037182582 0.0866723498980819 0.261891103467674 0.36518594373043 0.493821843871666 0.483612726273709 0.128408722356694 0.13400794959615 NA 0.753241180161948 0.48338297353198 0.024940710678957 0.0448510404651166 0.0618161533534431 0 0.575416201747877 0.22996846995437 0.0582977005571728 0.376237786771101 0.508493669402031 0.0143120483560375 0.0962295784796878 0.0343034204707484 0.160173659103414 0.0283198430152258 0.0300645272647186 3.10862446895044e-15 0.121143425465319 0.363635516635217 0.358096520600996 1.16069891209492e-06 0.000107563169322367 0.189134020165231 0.876838406687757 6.4854957702476e-05 0.0264724698539509 0.899955353852957 0.339138908141447 0.967554432060168 0.440202993486591 0.688524422150535 0.958799860249433 0.238508881115973 0.754834711611344 0.276887540885684 0.404220011454972 0.965463579335158 0.287673308894507 0.450672206880737 0.43060977246429 0.821084280997165 0.0679724985486698 0.119178445640888 0.11718376203981 0.00445910133317717 0.44549961887366 0.208579233485834 0.124043537653765 0.0527923627621631 0 2.69573039224369e-07 0.367439020731745 0.551880167258395 0.423503403195026 0.120105217313705 0.507320782071397 0.00776880442986516 0.053822184865898 0.498727813631788 0.0510686597333527 0.0662399781818719 0.00823013293459862 0.205285234417763 0.883260481656014 0.377375293985276 0.0848403493622958 0.00317993379662296 0.0854225489775318 0.200713134260412 2.63560438167332e-05 0.000468897502532428 0.891789636142549
Nitrospinae 3.10842371842313e-06 1.00932674129695e-06 1.37976297054365e-10 0.555092261052023 0.0183791563885736 0.206148465372356 1.52189799078606e-05 6.21724893790088e-15 4.62268041623304e-08 0.0106933313712616 0.641216236732615 0 0.803965731579284 0.00273744150244393 1.35447209004269e-14 0.0557136336700417 0.753241180161948 NA 0.157640861427442 2.70607536378975e-09 0.162168622230939 2.21156426505331e-13 0.927205972818207 0.0120940260830791 0 0.000429000462370155 0.189706554372052 0.261520099127922 2.59881005604257e-12 0.183187941832405 0 0.111233931152765 8.88178419700125e-16 0.339327202132131 0.0806143236245709 0.121751288168049 0.102508967511879 0.144918802994833 0.000284488756214341 1.42386555790353e-06 0.334414256719558 2.34040108182398e-07 0.146420551397914 0.0585314045923688 0.220729408402248 0.502278621351576 0.00336639814401485 0.104527841063314 0.426732232679128 0.00037977801816691 0.0751920996165585 1.32720561651922e-07 6.66133814775094e-16 0.0778722875189737 8.40632319190071e-05 0.729373717570802 0.206360867282903 0.913333472753425 0.00236833386824875 8.60338467134625e-11 0.00810494439986198 0.0517467541052579 0 0.123913442905408 0.556423744699249 0.742132353680374 8.88178419700125e-16 0.879016549099233 0.171434599021813 4.88498130835069e-15 1.46640610765303e-08 0.277580785619993 0.0308755782365351 0.0320140927423316 5.67407876239656e-09 1.39666056497845e-13 3.35873154178046e-07 0.00124322046415104 0.376711810409331 0 0.193253655877538 0.849853351338444 0.108815364219358 9.76996261670138e-15 0.100928113877276 0.310073425407313 0.155273934047673 0.850589576982089 0.425376107930203 0.0578710062025853
Euryarchaeota 0.555916601177092 0.59303014759383 0.54914344483062 0.55179715238809 0.726647306033256 0.288467415548832 0.578716478971616 0.459910891122888 0.703018672055381 0.799528768245077 0.867423057915132 0.358845523380651 0.634734583532591 0.0065361908518593 0.410634008899793 0.00186015569224085 0.48338297353198 0.157640861427442 NA 0.166371756637105 0.229241192659427 0.240907157407729 0.571269956762479 2.04970589745557e-06 0.289562967335701 0.00782170005010885 2.49134046725885e-12 5.41040545698479e-11 0.639001744124565 0.079825671783504 0.847952026579259 0 0.450034702161597 0.175568605491271 0.625220008373573 0.329223203832324 0.797436620227413 0.604589487967127 0.389620121280838 0.0393802323256252 0.992207994899218 0.315925264913954 1.3364565786933e-05 0 0.0999759082543685 0.609917062820153 0.633631453789639 0.660924512061396 0.850474712323662 0.557379992286436 0.314978100611714 0.47640621078556 0.438563252181224 0.634161687099637 0.640419830758389 0.784791902551936 0.486142988897115 0.632909626243132 1.87462466549881e-05 0.326041000774857 0.550403299859453 0.287882025504694 0.212714644947637 0 0.33271997171776 0.383677526814552 0.189796940306699 0.501924589877402 6.66133814775094e-16 0.360827469534436 0.422893538312962 0.00583858201483034 0.920614165679944 0.166530224880112 0.0777750926688381 0.101775497695121 0.897181664270537 0.604807540157915 0.470424556665714 0.99287131565197 0.440834653741582 0.298929088950677 0.588362023946926 0.0744569721031296 0.928405212672644 0.725888749805407 0.412849926972968 0.843154544481079 1.29636672507871e-08 0.372446078762368
Ignavibacteriae 0.000184752956612577 1.52713745091848e-05 0.00868531408118334 0.7688263109006 0.14617568737887 0.153012879840597 0.00272911375095841 0.000832029629054265 0.0176424220698439 0.117603967092878 0.795383584815943 8.29810312266144e-05 0.869383133351312 0.10481260336644 0.000846920768998061 0.00169685636318384 0.024940710678957 2.70607536378975e-09 0.166371756637105 NA 0.000402856554670095 0.00140617504211149 0.0283182096285479 0.340542787366109 4.70879730762874e-08 0.0761545901263863 0.0735169533589768 0.91014438038452 4.82745490915093e-07 0.00134122685788318 2.83179391047383e-09 0.0979954825775853 8.08670468588346e-06 0.260791995614061 0.398751444391494 0.39934357030656 0.649011417446971 0.0935433097036065 0.461983911116448 2.08721928629529e-14 0.216098025534561 0.13976355252581 0.0106094933785608 0.591149757910076 0.12878391711087 0.0121406354265088 0.0716691824723568 0.091178951282697 0.429304916367734 0.0154567535862185 0.059171066642443 0.00215164344646457 0.000829609364745298 0.0664300979021777 0.00617436238853375 0.865306671834643 0.0134488724664519 0.699694778012688 0.965868635855387 0.00844161503915908 0.00595704805838526 0.991853523888573 7.01886362675097e-06 0.129192047730885 3.10079879817238e-06 0.000538382568151086 6.48096727293712e-05 0.00895754013198879 0.0130447742965221 0.000155141572861117 0.0035144869267365 0.0942155488954686 0.892384694831966 0.000717461413240805 1.82839795810352e-05 0.00014668308642829 0.101629185547207 0.764084559275768 0.880021988092217 0.000311977911764627 0.658428118352051 0.104060166693846 0.0557923662306568 4.09441687121426e-05 3.79178751219733e-05 0.81940918904256 0.0168841180279609 0.0257676093067702 0.113897667502979 0.0115320994464552
Deinococcus.Thermus 0.733537151590863 0.791593183269003 0.183604511435433 0.88780219922196 0.919295277713358 0.554702764288412 0.793519374072682 0.121608190689211 0.31601111283645 0.953383717011066 0.59796046855915 0.195870765398139 0.96374151593335 0.032742147949572 0.266059952290533 0.0278561233412886 0.0448510404651166 0.162168622230939 0.229241192659427 0.000402856554670095 NA 0.182008692487323 0.073455261185746 0.154804669167696 0.237280136482469 0.419117905271263 0.252388061006133 0.00277801044384463 0.149714240551723 1.55004897806066e-11 0.392227062992205 0.0205465028941187 0.335056069977889 0.0470996079849044 0.190560737653061 0.0939450508790336 0.632308554260796 0.137522454239076 0.854664385424296 0.212609085700786 0.593382184547638 0.199661821955208 1.95275928760452e-09 0.217202095215685 6.49162657961888e-05 0 0.881468859719995 0.166827558618189 0.93841209937139 0.873391501590011 0.864041387393054 0.464570007539001 0.122960257792835 0.133336702079618 0.84244670260837 0.632589766897048 0 0.986792412831787 0.000661304394304008 0.201621787707379 0.00815385623669673 0.158073750286929 0.962100691565018 0.190660138642121 1.25677246387568e-13 0 0.364392167704878 0.03510202853285 0.0277449513929047 0.191813610631297 0.630799971943025 0.396802293346121 2.40735364349653e-05 1.69614060108181e-06 0.0775525778999233 0.303189231613629 0.233710988204138 0.334670005967119 0.00708933655748045 0.566635117668916 0.29337850379039 0.906372612672816 0.116783063280586 0.00758738269755521 0.0622432436020288 0.0329375201837592 0.586244926269849 1.95843341543878e-13 0.525935844700656 0.000136428606022143
Thaumarchaeota 0.00172712713908196 0.000592002590082519 1.07913677993565e-13 0.746295567510598 0.327064121309524 0.187771414785882 0.36114596203376 8.88178419700125e-16 4.43360903545909e-11 1.12452269718233e-11 0.314698793748927 1.83169035494757e-11 0.712389869339257 0.0219080877717723 0 0.0359897496156294 0.0618161533534431 2.21156426505331e-13 0.240907157407729 0.00140617504211149 0.182008692487323 NA 0.0749312279792944 0.318410969338667 5.77315972805081e-15 3.88144405700785e-05 0.196530826546055 0.0495622580617847 3.22785620454624e-09 0.579853651582396 0 0.263423118407144 0 0.454795275571304 0.0948906106010612 0.802823939794052 0.152679043134982 0.189856670493834 0.0238397045281613 1.69365287439049e-06 0.68980702328723 0.00341616137495349 0.00779032340227315 0.303393284447611 0.194002125010448 0.109507838642098 0.623149726188407 0.168983459925719 0.592535278997852 0.333614631258668 0.116561497994663 0.00660129388377118 0 0.135314961021432 0.570603431202696 0.398218960889658 0.0206097505136655 0.411849386569715 0.27375184848655 6.21724893790088e-15 0.00849593822957306 0.623787386961987 1.59612700834089e-09 0.203398585726591 0.103071599655432 0.90788094264542 0 0.0372367345074545 0.0318862415096155 9.30101329288391e-10 0.000996928808759012 0.301427218467417 0.071896971270395 0.0175402931963726 2.21735616534602e-08 5.01820807130571e-14 3.8621958031726e-07 0 0.865834868924273 4.49851267347867e-11 0.910249278180824 0.262082976590153 0.103238577690394 8.34221580703343e-13 0.0621431470879683 0.845252009473695 0.195976043191172 0.119073801893076 0.90970647974835 6.65555900791759e-06
Rhodothermaeota 0.382967317901305 0.428595672050185 0.374821560544674 0.378006155165193 0.604792740272347 0.100447063637955 0.410803814723525 0.273310756288441 0.405720732731218 0.150497863910054 0.333889374951967 0.186218501067274 0.481733689942786 0.674222923788633 0.222426755388851 0.140804676905593 0 0.927205972818207 0.571269956762479 0.0283182096285479 0.073455261185746 0.0749312279792944 NA 0.409217136505305 0.113652055923029 0.0316112904169914 0.465941343517567 0.387806559838745 0.0101811907962186 0.0598906521047153 0.0327404526752793 0.175870207599361 0.0342686538660035 0.0127253783944599 0 0.0600318068580981 0.23717675118541 0.441513852323697 1.57316822679832e-07 0.0001204529717036 0.262600319906903 0.88168364542025 0.000116375000186686 0.0259752458178006 0.761293283333185 0.449885577567602 0.480304422749495 0.516021324780379 0.749015265742915 0.384734838127348 0.125818598038445 0.287574219675785 0.25076895949473 0.480991263478026 0.489119301202793 0.364174948382387 0.51336420751172 0.479369860361107 0.943958998265079 0.144905963727866 0.102104768279794 0.591133323975348 0.0225417426554246 0.537922840670858 0.147797883344164 0.194024404134542 0.0378459769314889 0 1.23291695075523e-07 0.170504016900707 0.232662815568707 0.502620654913991 0.218496987026588 0.341787396394814 0.00274758939395214 0.0468654640417714 0.575116833549788 0.0760457895085829 0.126891521284604 0.00299636959464733 0.11805137053126 0.898878337253769 0.422825081163044 0.119529600505659 0.00224013958490454 0.157616191839682 0.284390131342962 9.53283857048071e-05 0.000390785623994638 0.903456590449208
Thermoplasmatota 0.222373981863348 0.147778587055852 0.494440576479696 0.176325833313956 0.0144561939474659 0.782445870576795 0.00577868004614523 0.1291155858961 0.381063269331964 0.196738943365232 0.961731113950949 4.57974676515427e-05 0.976968945572558 0.987714077097898 0.297639905277256 0.0824771735427037 0.575416201747877 0.0120940260830791 2.04970589745557e-06 0.340542787366109 0.154804669167696 0.318410969338667 0.409217136505305 NA 0.00024107782094962 5.15048892424375e-09 0.0028407321547661 0.03575334748507 0.00453145032382429 0.445167385702421 0.00432545476308221 0.00058525216457106 0.0916009600726968 0.145916305008275 0.743723194646578 2.4722460156168e-05 0.0108613927161929 0.314919946024481 0.92229130058333 0.00141673615100535 0.388775665492982 0.000411435862931908 0.0227226467620243 5.04979387243587e-05 0.615326745570803 0.147030839950807 2.31458424870823e-07 0.673882923128865 0.593102453030099 0.000228237723141067 0.378269461511583 0.000487776421967512 0.040382565260765 0.780689721000959 0.0469603144135171 0.885484250400055 0.0481218072065803 0.663675696525809 0.131188254155024 0.574728947215927 0.128506546904977 0.0232815932922881 0.00442179828498812 5.39390474951773e-07 0.822169626481042 0.138829703868177 0.0489478243066586 0.250217350772826 0.000512560522345051 0.00877088669404258 0.150414617859673 0.70920861175706 0.0826839626541001 0.0846723266780229 0.0415680836392103 0.040562368044597 0.748690858112257 0.940566975955266 0.110565670800853 0.0102079995271771 0.000847597195667404 0.630376505988369 0.353048443725493 0.476829018781445 0.350185541003647 0.18084611830731 0.953690039578741 0.393577552141259 1.14849224130964e-06 0.0366112956719054
Lentisphaerae 0.00529888446487581 0.0051034168136217 1.32103217254098e-11 0.0561620522222364 0.000110436847255979 0.60969109992999 4.67061944675606e-09 0 5.82658499226341e-09 0.0839127615412991 0.957236305162663 0 0.414425367919541 0.00240628409904375 7.92255150372512e-13 0.595623501632564 0.22996846995437 0 0.289562967335701 4.70879730762874e-08 0.237280136482469 5.77315972805081e-15 0.113652055923029 0.00024107782094962 NA 7.46413699737047e-08 0.170178600852381 0.0747547124950767 0 0.102117179836385 0 0.212100734457729 0 0.894191178225556 0.267041339699041 0.00289885156134417 0.0205751309072977 0.281679196812322 0.0381384340692521 2.92001312018897e-10 0.482208201894045 2.76240597063548e-07 0.0319937432631727 0.276018717466022 0.67947101029774 0.154454991565974 5.85466346958441e-07 0.221427311710698 0.548720941238709 8.4392914878606e-09 0.631129278462679 0 0 0.184384191708874 1.9206082115808e-06 0.990701847722412 0.0384948345517566 0.624834464376259 0.027116467929722 8.48486614302146e-10 0.0736113216414256 0.000949000843951886 0 0.250407408460113 0.415009193794759 0.67798817554895 4.44089209850063e-16 0.0610913391075258 0.0520098831325602 0 3.07509573360676e-12 0.207644574159245 0.0339103489417321 0.0289792555544495 3.14193115968919e-13 0 6.29742476554451e-05 1.43914101955467e-05 0.568947816835919 4.44089209850063e-16 0.0132915848724544 0.298322226355321 0.194315678212792 9.32587340685131e-15 0.934017939742545 0.411810549259738 0.31921109739507 0.557516406785758 0.172583137057107 0.00123078804135046
Kiritimatiellaeota 0.000946147040839396 0.000723833779747274 0.157655462923529 0.014950138279167 0.0353004874594791 0.736123392782248 0.00301846752958523 0.00578431918109734 0.270202844763154 1.37796171406634e-05 0.039800786806969 4.23912588440878e-05 0.147971463066622 0.67553390639769 8.48623493321377e-05 0.451855346625602 0.0582977005571728 0.000429000462370155 0.00782170005010885 0.0761545901263863 0.419117905271263 3.88144405700785e-05 0.0316112904169914 5.15048892424375e-09 7.46413699737047e-08 NA 0.0249241870735517 0.420990650412463 2.44556079365132e-06 0.765483144549108 2.57353458543719e-08 0.00015280450915256 1.88475689277823e-07 0.317693040849341 0.70812267671205 0.038356446952454 0.418687199098821 0.163465913060541 0.623323472648435 7.79089154079315e-07 0.435930446988479 0.076347055319161 0.00100249891712334 5.51065845342258e-05 0.0081695714792489 0.0461635407103183 0.00223595442015578 0.177529947222332 0.952704196675121 0.000873847684732976 0.545935384538051 2.47789857730218e-05 0.00516483010026447 0.147772850704244 0.0116189961237545 0.0615499220716651 0.0199069935890019 0.219673476755789 0.0358408080255044 0.00255783312234348 0.247250995270781 0.0202252225741657 0.0005523270860881 0.00287060506110004 0.543641241643956 0.167626412012032 5.68622923413642e-07 0.0409842646181109 0.51175299894248 0.000158276070444607 0.00690927442822198 0.967497100727969 0.0105585020522758 0.883643887854816 3.7333036007503e-05 0.00138379093787 0.00653288983819778 7.73260089212968e-05 0.0438592433388239 0.000101420702924404 0.168054310376624 0.237464655346219 0.100130811063699 0.00505723364274413 0.570187393160129 0.170971577491046 0.0220759163434638 0.732668645703582 7.40724704573203e-06 2.34805716581299e-06
